	Sentence	Unsupervised Metric	Classification	Gold Standard
52	Can I put it another way to you , that if houses are provided for people who have migrated from West Yorkshire to North Yorkshire , that the failure to provide for employment of an equivalent level , because I well appreciate we are not going to stop Mr Laycock driving or commute I beg your pardon commuting each day from Harrogate to Leeds , that failure failure to provide an adequate level of employment for those new residents would be contrary to the advice in P P G twelve and P P G 14 about reducing the need to travel ?	0.6494701103981972	True	True
53	I beg your pardon , I twelve .	0.6566199546544316	True	False
54	""" I beg your pardon ? """	0.6726275679487699	True	True
55	""" I beg your pardon ? """	0.6726275679487699	True	True
56	‘ I beg your pardon ? ’	0.67695606408912	True	True
57	I beg your pardon	0.700333722174616	True	False
58	And they 'll they 'll anybody new in the estate agent in sta in staff terms they 'll let them look at that and say well that 's what Lynda 's here er sorry I beg your pardon	0.6018078798126981	True	True
59	Oh I beg your pardon the deposit cheque .	0.6439197323120778	True	True
60	Earle I beg your pardon , and I hesitate to raise any appeal decision .	0.6040620162982244	True	True
61	Beg your pardon .	0.6957693557609891	True	True
62	Beg your pardon ?	0.6959895254259426	True	False
63	Mm , beg your pardon	0.6945734581359649	True	False
64	Mr Farraday , however , simply looked up at me and said : ‘ I beg your pardon , Stevens ? ’	0.5974031578918308	True	True
65	sorry I saw it yes I beg your pardon , I 'm sorry	0.6061853865832951	True	False
66	‘ I beg your pardon ! ’	0.6742128180497595	True	True
67	‘ I beg your pardon ? ’	0.67695606408912	True	True
68	‘ I beg your pardon , Miss Kenton ? ’	0.6448578474432299	True	True
69	‘ I beg your pardon , Miss Kenton ? ’	0.6448578474432299	True	True
70	‘ Oh , I do beg your pardon , sir . ’	0.6222175742305645	True	False
71	‘ I beg your pardon . ’	0.6730617044205656	True	True
72	I beg your pardon .	0.6873093443505582	True	True
73	right so it 's for the half year sorry , beg your pardon five million half year	0.5889101064416244	True	True
74	Or put Xs , I beg his pardon , put Xs against three sectors ?	0.6234045484899882	True	True
75	Can you Beg you pardon	0.6933664911142932	True	False
76	‘ I beg your pardon ? ’	0.67695606408912	True	True
77	‘ I beg your pardon ? ’	0.67695606408912	True	True
78	‘ Then I beg your pardon , sir . ’	0.6371602218628127	True	False
79	‘ I beg your pardon , Miss Marlowe .	0.6452213729995815	True	True
80	‘ I beg your pardon .	0.6835441422374018	True	True
81	‘ I beg your pardon ? ’	0.67695606408912	True	True
82	‘ I beg your pardon ? ’ gasped Theda , rising from her chair .	0.6175846345316909	True	False
83	‘ I — I beg your pardon , ’ faltered the ghost .	0.625486048646569	True	True
84	‘ Oh , I beg your pardon , Rose .	0.6469128582747441	True	True
85	‘ I do beg your pardon — Mizz Butcher — would you come with me , please ? ’	0.5715059092440203	True	True
86	‘ I beg your pardon ?	0.6852711260667455	True	True
87	I beg her pardon	0.6910256396948249	True	False
88	‘ Begging your pardon , Senator , but unearned wealth does not seem to have made McAllister — I mean Sally-Anne , you understand — happy . ’	0.597237364728551	True	True
89	‘ I beg your pardon .	0.6835441422374018	True	True
90	‘ Begging your pardon again , sir .	0.6669727831544816	True	True
91	They will be restoring Dunblaine Castle — unless Havvie spends the lot on loose women , drink and gambling — begging your pardon for being frank , McAllister .	0.5783637642994874	True	True
92	‘ I beg your pardon , ladies !	0.655317267808771	True	True
93	Wilson , writing to Mr Browning to report how his self-imposed charge fared , expressed the opinion that — he is not exactly mad , sir , begging your pardon , as unable to remember himself .	0.5652648968047715	True	True
94	She begged pardon at once for — being so free as to presume I will be read but then , ma'am , you must blame yourself for encouraging in me that letter-writing soul .	0.609846707363068	True	True
95	He folded his arms , yawned , begged their pardon and smiled .	0.6305928844096247	True	False
96	No , beg your pardon !	0.676464662596121	True	True
97	I beg your pardon ?	0.6884310408796634	True	False
98	I beg the hon. Gentleman 's pardon .	0.6690894254225748	True	True
99	‘ I beg your pardon .	0.6835441422374018	True	True
100	‘ I beg your pardon ? ’	0.67695606408912	True	True
101	Oh I beg your pardon then .	0.6674354467485699	True	False
102	‘ I beg your pardon .	0.6835441422374018	True	True
103	‘ I beg your pardon , but I can not ! ’	0.6275209178033674	True	True
104	‘ I beg your pardon , Rose , ’ she managed , a faint smile crossing her face .	0.6012856629301211	True	True
105	‘ I beg your pardon .	0.6835441422374018	True	True
106	‘ I beg your pardon , Mr Beckenham , but I am , you will recall , Miss Kyte 's man of business in her new capacity . ’	0.5734184710270925	True	True
107	He would return to her , to beg her pardon for so basely misjudging her , and they would find again the former ease of friendship , the lack of which now gaped in her life like an open wound .	0.5756693994527298	True	True
108	‘ I beg your pardon ? ’ she queried weakly .	0.6402510084254693	True	True
109	‘ I beg your pardon . ’	0.6730617044205656	True	True
110	‘ I beg your pardon if I seemed ungracious .	0.6370320175513824	True	True
111	‘ I beg your pardon , but who are you ? ’	0.6199309976423379	True	True
112	‘ I beg your pardon , ma'am .	0.6624905516478292	True	True
113	‘ I beg your pardon , ma'am ? ’	0.6553717455319268	True	True
114	‘ I beg your pardon , Miss Merchiston , ’ Theda began in the subservient tone of un underling , for there was no point in drawing Araminta 's fire .	0.5833587089208633	True	True
115	‘ I have only to beg your pardon , Miss Kyte , and confess that I entirely misread the situation .	0.5836511171112668	True	True
116	‘ I beg your pardon , Mrs Diggory , ’ she said contritely .	0.6037151919800541	True	True
117	you know this is the sort of thing and really , you know , sort of cropped hair and enormous moustaches like yard brushes , or this is the story that was told to me , and , and then there was this , all this , all this chortling about why their moustaches were so lubricant , oh yes , er so , so luxurious er rather , I beg your pardon , and erm	0.6328048512301123	True	True
118	Ah I beg oh I beg your pardon in that case erm	0.587126135043924	True	True
119	‘ I beg your pardon , ’ he said mockingly .	0.6334793462110377	True	True
120	‘ I beg your pardon ? ’	0.67695606408912	True	True
121	‘ I beg yer pardon , ’ said Mr Thatcher in amazement .	0.574538550472423	True	True
122	‘ I beg your pardon , Madam …	0.6607092524414515	True	True
123	He paused , bowed towards Elsa and said , ‘ I do beg your pardon .	0.600150881817948	True	True
124	‘ I beg your pardon , sir .	0.6542706974148039	True	True
125	‘ I beg your pardon , Adolph ? ’	0.6557507929098623	True	True
126	‘ I beg your pardon , Mr Chatterton .	0.6460688575951847	True	True
127	‘ I beg your pardon ? ’	0.67695606408912	True	True
128	I beg your pardon , gentlemen .	0.660255983989678	True	True
129	‘ Mostly died too , of the Bloody Flux — begging your pardon , ma'am .	0.6463184627499917	True	True
130	‘ Beg your pardon , Sir .	0.6589367029721657	True	True
131	‘ I beg your pardon ? ’	0.67695606408912	True	True
132	‘ I beg your pardon ! ’	0.6742128180497595	True	True
133	‘ I beg your pardon ? ’ said Mrs Cramp again , reeling back as if she had just been slapped in the face .	0.5946927659209129	True	True
134	‘ I beg your pardon ? ’	0.67695606408912	True	True
135	‘ I beg your pardon ? ’	0.67695606408912	True	True
136	I beg your pardon ?	0.6884310408796634	True	False
137	‘ I beg your pardon ? ’	0.67695606408912	True	True
138	‘ I beg your pardon .	0.6835441422374018	True	True
139	‘ I beg your pardon , ’ the man said .	0.6401133584938463	True	True
140	‘ I beg your pardon ? ’ she queried blankly .	0.6364204040451511	True	True
141	‘ I beg your pardon ? ’	0.67695606408912	True	True
142	‘ I beg your pardon ? ’	0.67695606408912	True	True
143	This gentleman behind me , and myself I beg you pardon , did I say Manchester City ?	0.5805349661830339	True	True
144	‘ Well , I beg your pardon ! ’	0.6557758298768602	True	True
145	‘ I beg your pardon ? ’	0.67695606408912	True	True
146	‘ I beg your pardon ? ’	0.67695606408912	True	True
147	‘ I beg your pardon ? ’	0.67695606408912	True	True
148	‘ I beg your pardon ? ’	0.67695606408912	True	True
149	‘ I beg your pardon ? ’	0.67695606408912	True	True
150	‘ I beg your pardon ? ’	0.67695606408912	True	True
151	‘ I beg your pardon ? ’	0.67695606408912	True	True
152	‘ I beg your pardon ? ’	0.67695606408912	True	True
153	‘ I beg your pardon ? ’	0.67695606408912	True	True
154	After it , if he 's any sense , Siward will execute the whole brood , including your cousin the Bishop , begging your pardon .	0.5704582131638676	True	True
155	‘ I beg your pardon ? ’	0.67695606408912	True	True
156	‘ As first ( I beg your Pardon tho ’ )	0.6509248834723522	True	True
157	Frank replies , ‘ I beg your pardon ? ’ 'The funny beret and the Humphrey Bogart raincoat . ’	0.6050185176747052	True	True
158	‘ I beg your pardon ? ’	0.67695606408912	True	True
159	‘ I beg your pardon ? ’	0.67695606408912	True	True
160	And then er no I beg your pardon that 's wrong .	0.6298036751223339	True	True
161	beg your pardon ?	0.6959895254259426	True	False
162	‘ I beg your pardon ? ’	0.67695606408912	True	True
163	‘ I beg your pardon ? ’	0.67695606408912	True	True
164	I beg your pardon ?	0.6884310408796634	True	False
165	Oh beg your pardon , right , sorry	0.6459214565791953	True	False
166	‘ I beg your pardon ? ’	0.67695606408912	True	True
167	‘ I beg your pardon ? ’	0.67695606408912	True	True
168	‘ I beg your pardon ? ’	0.67695606408912	True	True
169	I beg your pardon ?	0.6884310408796634	True	False
170	I beg your pardon ?	0.6884310408796634	True	False
171	I beg your pardon	0.700333722174616	True	False
172	‘ I beg your pardon ? ’	0.67695606408912	True	True
173	Beg your pardon !	0.6921295177714499	True	True
174	‘ Begging yer pardon , ma'am , ’ Peggy whispered hesitantly , ‘ you wo n't go climbing no steep hills in Corporation Park , will yer ?	0.5312971914894391	True	True
175	Beg your pardon ?	0.6959895254259426	True	False
176	Oh , beg your pardon !	0.673333213278202	True	False
177	‘ I 'd best fetch the smaller basket , ’ she said , ‘ on account of your condition , begging yer pardon , ma'am . ’	0.5637936819305326	True	True
178	I beg your pardon ?	0.6884310408796634	True	False
179	I beg your pardon .	0.6873093443505582	True	True
180	‘ Begging your pardon , Mr Josh , sir . ’	0.6449389135266426	True	True
181	I beg your pardon .	0.6873093443505582	True	True
182	Beg your pardon ?	0.6959895254259426	True	False
183	Beg your pardon !	0.6921295177714499	True	True
184	I beg your pardon ?	0.6884310408796634	True	False
185	I beg your pardon ?	0.6884310408796634	True	False
186	‘ I beg your pardon , Kate Burrows ? ’	0.6503586465599335	True	True
187	Beg your pardon ?	0.6959895254259426	True	False
188	I beg your pardon ?	0.6884310408796634	True	False
189	I beg your pardon , if it wo n't fit in what ?	0.6180417500286095	True	True
190	‘ I beg your pardon for intruding , ’ she said , ‘ but I came looking for someone to serve me with petrol and I heard your voices and then what you said about Brownies . ’	0.5791925260925544	True	True
191	‘ I beg your pardon ? ’	0.67695606408912	True	True
192	King : I beg thy pardon , Wapping .	0.6159215432397724	True	True
193	I beg your pardon !	0.6850308614849195	True	True
194	Westerhailes Park , I beg your pardon .	0.6600102006596736	True	False
195	Beg your pardon .	0.6957693557609891	True	True
196	PLAYER : ( Gravely ) I beg your pardon .	0.6431772417075263	True	True
197	I am ashamed of it myself , and for this reason I stoop to beg your pardon .	0.5784577338099829	True	True
198	[ to PAMELA ] Own that you have been very saucy and beg my pardon and I will try to pity you , for you are a sweet girl if you had but held out and been honest .	0.5361680984946616	True	True
199	I beg your pardon , the last time before	0.6517275762057682	True	True
200	Beg your pardon .	0.6671439156507025	True	True
201	Beg your pardon !	0.6630961812111938	True	True
202	Beg your pardon ?	0.6677574193067735	True	False
203	That is … begging yer pardon . ’	0.6213922377827772	True	True
204	Beg your pardon ?	0.6677574193067735	True	False
205	I beg your pardon .	0.658015828239263	True	True
206	Oh I beg your pardon sorry	0.6388742694027545	True	False
207	Beg your pardon .	0.6671439156507025	True	True
208	Beg your pardon ?	0.6677574193067735	True	False
209	I beg your pardon yes it does . .	0.6140774347969025	True	False
210	Beg your pardon ?	0.6677574193067735	True	False
211	— O the Pleasure of counting melancholly Clock by a snoring Husband ! — But now , Sister , you shall see how handsomely , being a well-bred Man , he will beg my Pardon .	0.5491145915757838	True	True
212	Er , not the Old Vic , I beg your pardon , the Young Vic .	0.5867348467340945	True	True
213	No , no , I beg your pardon ,	0.6159648762080634	True	False
214	If his average for the first X tests is one greater than the average Sorry beg your pardon I 've got it round me round me neck .	0.594643007624877	True	False
215	His muse had taught him Irish — his nurse had taught him Irish , beg your pardon — and shaped his rude imagination by the broken lights of Irish myth .	0.5892959672564739	True	True
216	Thirty nine , I beg your pardon .	0.6316018199195903	True	False
217	Would you turn back one page please , and look at Two pages I beg your pardon .	0.5639110362949283	True	False
218	‘ I beg your pardon , ’ said Stella .	0.613087685642323	True	True
219	No , I think the Soviets are pretty well reconciled to the Bush point of view that a unified NATO , a unified Germany , I beg your pardon , would stay in NATO .	0.6219294309154446	True	True
220	I said , I beg your pardon ?	0.6268909647781127	True	False
221	‘ Then , is it all right if I get on , begging yer pardon , ma'am ? ’	0.5551436715383636	True	True
222	I beg your pardon	0.6727604617509002	True	False
223	Beg your pardon .	0.6671439156507025	True	True
224	‘ Begging yer pardon , ma'am , but … well , I 'd rather get on with me work , if yer do n't mind .	0.5344916267046105	True	True
225	‘ I do beg your pardon , ’ he was forced to say .	0.5841294704329456	True	True
226	I beg your pardon ?	0.6598489826168228	True	False
227	On Belfast I 've been told , and and my oversight , beg your pardon , that erm I mentioned the four regional	0.5599073892742061	True	True
228	I beg your pardon ?	0.6598489826168228	True	False
229	So er I said oh I do beg your pardon , is there ?	0.5909799798045112	True	False
230	Look , British Library Chambers I beg your pardon .	0.6157504768124393	True	True
231	Oh beg your pardon yes sorry .	0.61946014699164	True	False
232	I beg your pardon I 've actually committed myself to tape and made a big faux pas .	0.5734719189370184	True	False
233	‘ I do beg your pardon , sir , ma'am . ’	0.5944861181514156	True	False
234	‘ I beg your pardon ? ’ asked the Widow Phipps .	0.5836895231531107	True	True
235	Okay right now erm let's continue with , I beg your pardon , let's continue with chi sorry are y oh never mind , okay right cheers right .	0.585310491658918	True	True
236	Beg your pardon ?	0.6677574193067735	True	False
237	There 's erm there 's twenty beg your pardon , there 's twenty two complaints	0.60179744692114	True	False
238	Oh right yes sorry I beg your pardon .	0.6082350784489547	True	False
239	I says I beg your pardon ?	0.637078596457358	True	True
240	‘ I beg your pardon .	0.6543888097224944	True	True
241	I beg your pardon ?	0.6598489826168228	True	False
242	‘ I beg your pardon ? ’ the lawyer said blankly .	0.60388505213843	True	True
243	Beg your pardon , you 're right	0.6131812728162237	True	True
244	I beg your pardon ?	0.6598489826168228	True	False
245	‘ I beg your pardon ? ’	0.64856946934466	True	True
246	‘ I beg your pardon ? ’	0.64856946934466	True	True
247	Beg your pardon ?	0.6677574193067735	True	False
248	Beg your pardon ?	0.6677574193067735	True	False
249	I er , I do beg your pardon .	0.621359535336607	True	False
250	‘ I beg your pardon ? ’	0.64856946934466	True	True
251	‘ I beg your pardon ? ’	0.64856946934466	True	True
252	Erm , and that really is the end of , as it were , I beg your pardon , yes .	0.5760555166190309	True	False
253	And the two girls I beg your pardon ?	0.6274522376739557	True	False
254	Beg your pardon .	0.6671439156507025	True	True
255	‘ I beg your pardon ? ’	0.64856946934466	True	True
256	I beg your pardon .	0.658015828239263	True	True
257	‘ I beg your pardon ? ’	0.64856946934466	True	True
258	Beg your pardon ?	0.6677574193067735	True	False
259	I beg your pardon ?	0.6598489826168228	True	False
260	‘ I do beg your pardon , ’ he said , and withdrew .	0.5924727218210142	True	True
261	‘ I beg your pardon , ’ he says , ‘ but when is lighting-up time here ? ’	0.5952018762638174	True	True
262	Beg your pardon ?	0.6677574193067735	True	False
263	I think Sam accidentally kicked Hannah , or kicked Hannah I do n't know I was n't there , but he came flying down , really got to curb that child he said , I said I beg your pardon , he said you 've got to curb that child kicking Hannah , I said if I 'd seen him kick her , he said that well I 'm not sure that he actually kicked her it might have been an accident	0.6654617354149654	True	True
264	Beg your pardon .	0.6671439156507025	True	True
265	Beg your pardon ?	0.6677574193067735	True	False
266	Oh , beg his pardon .	0.6377668842764417	True	False
267	I beg your pardon ?	0.6598489826168228	True	False
268	I beg your pardon .	0.658015828239263	True	True
269	One last matter please erm , so far as I understand that you 've not yet drafted the separate staff requirement for reconnaissance , I beg you pardon , reconnaissance equipment for Eurofighter two thousand .	0.5759099699232963	True	True
270	Right , my friends we 've very strange and wonderful chemicals in this erm I do beg your pardon when we are printing .	0.5817093926084194	True	True
271	Beg your pardon .	0.6671439156507025	True	True
272	‘ I beg your pardon , ’ he said .	0.6168239565199893	True	True
273	‘ I beg your pardon ! ’	0.6454280056252685	True	True
274	‘ I beg your pardon , ’ he said .	0.6168239565199893	True	True
275	‘ I beg your pardon ? ’ she began coldly , but he interrupted her .	0.5791084582230569	True	True
276	Beg your pardon ?	0.6677574193067735	True	False
277	I beg your pardon ?	0.6598489826168228	True	False
278	a certain part of I beg your pardon sorry I 'm getting my definitions wrong may be looking after something which the erm corporate locations are solely within the south but it 's handled by an corporate account .	0.5975848241514301	True	True
279	I beg your pardon ?	0.6598489826168228	True	False
280	I beg your pardon ?	0.6598489826168228	True	False
281	Oh , I beg your pardon !	0.6341175564629178	True	False
282	Oh beg your pardon sorry I did n't realise	0.6058947988307792	True	True
283	Oh beg your pardon I 'm sorry I thought you said internal right	0.582085528934333	True	True
284	Beg your pardon ?	0.6677574193067735	True	False
285	‘ I beg your pardon ? ’ said Clarissa , smiling .	0.6031351868153585	True	True
286	‘ Beg your pardon .	0.6633076002246179	True	True
287	Two pound , I beg your pardon	0.6589873156509917	True	False
288	Right , it says here , quality can only be asse assured , pa beg your pardon , if both patient 's view , he 's looking	0.5659827141086566	True	True
289	Beg your pardon ?	0.6677574193067735	True	False
290	I beg your pardon , it does look like a Beech bowl does n't it ?	0.5949573396539478	True	False
291	‘ I beg your pardon ? ’	0.64856946934466	True	True
292	Oh I beg your pardon right	0.6483875221797706	True	False
293	‘ I beg your pardon ?	0.6570265021277842	True	True
294	Beg your pardon ?	0.6677574193067735	True	False
295	‘ I beg your pardon ? ’ says Howard .	0.618059538822602	True	True
296	Oh I beg your pardon	0.6612253792284628	True	False
297	Beg your pardon ?	0.6677574193067735	True	False
298	in his arms and treat and Mr Bumble rushed into the room with great excitement and addressed the gentleman in the high chair said I beg your pardon sir , Oliver Twist has asked for more , there was a for more said compose yourself Bumble and do I understand that he asked for more after he 'd eaten supper he did sir replied Bumble , that boy would be hung I know that boy will be hung	0.6069815098459397	True	True
299	Yes I beg your pardon .	0.643396514623662	True	False
300	‘ I beg your pardon , ’ he said .	0.6168239565199893	True	True
301	I beg your pardon .	0.658015828239263	True	True
302	I beg your pardon ?	0.6598489826168228	True	False
303	She bit her lip , feeling a hypocrite .	0.5235997096762923	True	True
304	The girl came to him at once , her face a reflection of his own , eyes wide , her teeth biting on her lip .	0.44704963368842554	True	True
305	She bit her lip as her own words flung themselves back in her face .	0.4614544637261613	True	True
306	She paused , biting her lip while wondering if she should repeat other comments made by the Chinese .	0.49880332937581656	True	True
307	Lucy bit her lip , then asked timidly , ‘ That letter you received — I know it annoyed you .	0.4864923206188848	True	True
308	He flushed and bit his lip .	0.5438858902090813	True	True
309	She had a sudden unnerving vision of those long fingers moving as gently over her flesh , and bit her lip again on a shiver of awareness .	0.45559936864258843	True	True
310	Sabine winced , biting her lip .	0.5498744533705573	True	True
311	Biting the corner of her lip Benny haltingly told a tale of mythical blood tests .	0.4968221799880764	True	True
312	She bit her lip on a response , conscious that he had , once again , had the last word .	0.4908355847712461	True	True
313	She bit her lip .	0.5744956293703799	True	True
314	She bit her lip , but the words escaped her anyhow .	0.4870343356116381	True	True
315	Benny bit her lip and willed the tears back into her eyes .	0.46389435893527153	True	True
316	Theda bit her lip , her heart turning to liquid in her bosom .	0.46575796509025535	True	True
317	Biting her lip to stop herself crying out , she stared at him bitterly .	0.464775882882397	True	True
318	Lucker visibly bites his lip , disappointed at having allowed a cheap crack like that to be set up .	0.4828008386601496	True	True
319	His mother bites her lip , trying to nip some involuntary humour rising in the bud .	0.4552240191843721	True	True
320	I bite my lip and worry about this coming to an end .	0.5070174715342293	True	True
321	Biting hard on her lower lip , Isabel brushed away a traitorous tear .	0.4773753794396148	True	True
322	Biting her lip , Sabine walked over to the wardrobe , and flung open its door .	0.4652244553784319	True	False
323	Marie-Christine bit her lip as they turned on to the road leading up to the château .	0.5236601252060541	True	True
324	She paused for a moment , biting her lip as if fighting for her composure .	0.4890048924346097	True	True
325	She bit her lip , refusing to be drawn .	0.5293033647522487	True	True
326	She bit her lip , the dark eyes suddenly very bright .	0.49171775559743136	True	False
327	She bit her lip .	0.5744956293703799	True	True
328	He bit his lips .	0.5706669701105709	True	True
329	She stopped , biting her lip .	0.5547083482693869	True	True
330	I ca n't bear it , ’ and moaned , biting her lip .	0.527742753903331	True	True
331	She bit her lip .	0.5744956293703799	True	True
332	She broke free then , biting her lip .	0.5285175099907885	True	True
333	She bit her lip , conscious of the colour racing into her face at the unexpected praise .	0.48027854631324185	True	True
334	Cornelius groaned and bit his lip .	0.5423097811423503	True	True
335	Sacco bit his lip thoughtfully .	0.5564349683002174	True	True
336	She looked up and bit her lip , knowing Marc could tell she had just read it .	0.4735272585401311	True	True
337	Gabriel hesitated and bit his lip .	0.5402222452125296	True	True
338	She bit her lip .	0.5744956293703799	True	True
339	She bit her lip .	0.5744956293703799	True	True
340	Jessica bit her lip .	0.5830376321176153	True	True
341	She closed her eyes , bit her lip and nodded .	0.48854945984287057	True	True
342	She looked away , biting her lip .	0.5447124787584707	True	True
343	He drew in his breath with elation , but he could see by the way she bit her lip that she had n't intended to let the confession slip .	0.469103362421993	True	True
344	She bit her lip , searching for firm ground in the morass that seemed to be opening up at her feet .	0.47037995798215315	True	True
345	Primaflora bit her lip without disturbing the paint .	0.5393143667679448	True	True
346	Rex bit his lip .	0.5756172289045218	True	True
347	Grimma bit her lip .	0.57771475613953	True	True
348	Kevin bit his lip and shook his head .	0.5007007536694141	True	False
349	He bit his lip .	0.5710629616260412	True	True
350	Bit my lip — did n't want them dragging me back in there for a patient .	0.45809966741517016	True	True
351	The boy bit his lip , but looked straight at Fox .	0.4973177372604865	True	True
352	Benjamin bit his lip .	0.5729619650424955	True	True
353	Shiona bit her lip .	0.5747228014183725	True	True
354	She bit her lip , watching his face for that familiar , fleeting shadow of pain , which mention of Ryan always brought to his features — and waiting , feeling suddenly tense , for the bitter attack on her that invariably followed it .	0.47617994743103953	True	True
355	Then she bit her lip guiltily .	0.5410287419051263	True	True
356	Shiona bit her lip .	0.5747228014183725	True	True
357	The pain of returning circulation was violent , and for half an hour he bit his lips and clenched the muscles that still worked to keep himself from moaning .	0.45700710482544615	True	False
358	The older girls drifted off into one of their exclusive conversations and Sally bit her lip against the rasp of Louise 's massager and wished desperately that she could go to the youth club dance too .	0.4735739544944057	True	True
359	She bit her lip .	0.5744956293703799	True	True
360	Breeze bit her lip .	0.5732578745457408	True	False
361	As she bit her lip , Desmond recognised her pain , and reached out sympathetically to touch her hand .	0.4429667244778781	True	True
362	He bit his lip when he caught her glance .	0.504164695576605	True	True
363	Agnes bit her fleshy lower lip and stared anxiously around .	0.5165338259618127	True	False
364	Cornelius bit his lip .	0.5675588727227389	True	True
365	Wishart bit his lip .	0.573133794949646	True	True
366	Lou bit her lip but took the hint and settled quietly into her seat .	0.4675445169053838	True	True
367	The twins at this point turned hurriedly away and bit their lips .	0.49567444633606844	True	True
368	Charles bit on his lower lip and looked to the side as if there he would find the answer to the question ; then shook his head , saying , ‘ You know , I could n't say . ’	0.48186610989126344	True	False
369	’ She bit her lip and played with her teaspoon .	0.49860466267187226	True	True
370	‘ Wot 's … ’ but he bit his lip and kept silent .	0.5051165280395882	True	True
371	""" How — "" she began and then bit her lip and said , "" I 'll have some supper and then go up and see him . """	0.488407789320333	True	True
372	""" Matthew — "" began Sara and then stopped and bit her lip ."	0.4948932750601885	True	True
373	She bit her lip and grinned .	0.544126622090717	True	True
