	Sentence	Unsupervised Metric	Classification	Gold Standard
125	‘ I beg your pardon , Adolph ? ’	0.12128188053871129	True	True
126	‘ I beg your pardon , Mr Chatterton .	0.12128188053871129	True	True
127	‘ I beg your pardon ? ’	0.12128188053871129	True	True
128	I beg your pardon , gentlemen .	0.31559206648316634	True	True
129	‘ Mostly died too , of the Bloody Flux — begging your pardon , ma'am .	0.10057670996618454	True	True
130	‘ Beg your pardon , Sir .	0.12128188053871129	True	True
131	‘ I beg your pardon ? ’	0.12128188053871129	True	True
132	‘ I beg your pardon ! ’	0.12128188053871129	True	True
133	‘ I beg your pardon ? ’ said Mrs Cramp again , reeling back as if she had just been slapped in the face .	0.12128188053871129	True	True
134	‘ I beg your pardon ? ’	0.12128188053871129	True	True
135	‘ I beg your pardon ? ’	0.12128188053871129	True	True
136	I beg your pardon ?	0.36703263240260203	True	True
137	‘ I beg your pardon ? ’	0.12128188053871129	True	True
138	‘ I beg your pardon .	0.12128188053871129	True	True
139	‘ I beg your pardon , ’ the man said .	0.12128188053871129	True	True
140	‘ I beg your pardon ? ’ she queried blankly .	0.12128188053871129	True	True
141	‘ I beg your pardon ? ’	0.12128188053871129	True	True
142	‘ I beg your pardon ? ’	0.12128188053871129	True	True
143	This gentleman behind me , and myself I beg you pardon , did I say Manchester City ?	0.18681614470523397	True	True
144	‘ Well , I beg your pardon ! ’	0.12128188053871129	True	True
145	‘ I beg your pardon ? ’	0.12128188053871129	True	True
146	‘ I beg your pardon ? ’	0.12128188053871129	True	True
147	‘ I beg your pardon ? ’	0.12128188053871129	True	True
148	‘ I beg your pardon ? ’	0.12128188053871129	True	True
149	‘ I beg your pardon ? ’	0.12128188053871129	True	True
150	‘ I beg your pardon ? ’	0.12128188053871129	True	True
151	‘ I beg your pardon ? ’	0.12128188053871129	True	True
152	‘ I beg your pardon ? ’	0.12128188053871129	True	True
153	‘ I beg your pardon ? ’	0.12128188053871129	True	True
154	After it , if he 's any sense , Siward will execute the whole brood , including your cousin the Bishop , begging your pardon .	0.24487884324266443	True	True
155	‘ I beg your pardon ? ’	0.12128188053871129	True	True
156	‘ As first ( I beg your Pardon tho ’ )	0.12128188053871129	True	True
157	Frank replies , ‘ I beg your pardon ? ’ 'The funny beret and the Humphrey Bogart raincoat . ’	0.12128188053871129	True	True
158	‘ I beg your pardon ? ’	0.12128188053871129	True	True
159	‘ I beg your pardon ? ’	0.12128188053871129	True	True
160	And then er no I beg your pardon that 's wrong .	0.3088268946122773	True	True
161	beg your pardon ?	0.43384466689261036	True	True
162	‘ I beg your pardon ? ’	0.12128188053871129	True	True
163	‘ I beg your pardon ? ’	0.12128188053871129	True	True
164	I beg your pardon ?	0.36703263240260203	True	True
165	Oh beg your pardon , right , sorry	0.4444836399690279	True	True
166	‘ I beg your pardon ? ’	0.12128188053871129	True	True
167	‘ I beg your pardon ? ’	0.12128188053871129	True	True
168	‘ I beg your pardon ? ’	0.12128188053871129	True	True
169	I beg your pardon ?	0.36703263240260203	True	True
170	I beg your pardon ?	0.36703263240260203	True	True
171	I beg your pardon	0.8920184119949363	False	True
172	‘ I beg your pardon ? ’	0.12128188053871129	True	True
173	Beg your pardon !	0.4685696668828891	True	True
174	‘ Begging yer pardon , ma'am , ’ Peggy whispered hesitantly , ‘ you wo n't go climbing no steep hills in Corporation Park , will yer ?	0.03628175340335441	True	True
175	Beg your pardon ?	0.43384466689261036	True	True
176	Oh , beg your pardon !	0.39980602727125286	True	True
177	‘ I 'd best fetch the smaller basket , ’ she said , ‘ on account of your condition , begging yer pardon , ma'am . ’	0.03628175340335441	True	True
178	I beg your pardon ?	0.36703263240260203	True	True
179	I beg your pardon .	0.3867183219889627	True	True
180	‘ Begging your pardon , Mr Josh , sir . ’	0.10057670996618454	True	True
181	I beg your pardon .	0.3867183219889627	True	True
182	Beg your pardon ?	0.43384466689261036	True	True
183	Beg your pardon !	0.4685696668828891	True	True
184	I beg your pardon ?	0.36703263240260203	True	True
185	I beg your pardon ?	0.36703263240260203	True	True
186	‘ I beg your pardon , Kate Burrows ? ’	0.12128188053871129	True	True
187	Beg your pardon ?	0.43384466689261036	True	True
188	I beg your pardon ?	0.36703263240260203	True	True
189	I beg your pardon , if it wo n't fit in what ?	0.2637393816940499	True	True
190	‘ I beg your pardon for intruding , ’ she said , ‘ but I came looking for someone to serve me with petrol and I heard your voices and then what you said about Brownies . ’	0.12128188053871129	True	True
191	‘ I beg your pardon ? ’	0.12128188053871129	True	True
192	King : I beg thy pardon , Wapping .	0.22690277083745922	True	True
193	I beg your pardon !	0.40329895522210446	True	True
194	Westerhailes Park , I beg your pardon .	0.33947577964608955	True	True
195	Beg your pardon .	0.45775150334913034	True	True
196	PLAYER : ( Gravely ) I beg your pardon .	0.3153034712024068	True	True
197	I am ashamed of it myself , and for this reason I stoop to beg your pardon .	0.3239696730434817	True	True
198	[ to PAMELA ] Own that you have been very saucy and beg my pardon and I will try to pity you , for you are a sweet girl if you had but held out and been honest .	0.2089655530328715	True	True
199	I beg your pardon , the last time before	0.34909248252448355	True	True
200	Beg your pardon .	0.45775150334913034	True	True
201	Beg your pardon !	0.4685696668828891	True	True
202	Beg your pardon ?	0.43384466689261036	True	True
203	That is … begging yer pardon . ’	0.03628175340335441	True	True
204	Beg your pardon ?	0.43384466689261036	True	True
205	I beg your pardon .	0.3867183219889627	True	True
206	Oh I beg your pardon sorry	0.6058220046253728	False	True
207	Beg your pardon .	0.45775150334913034	True	True
208	Beg your pardon ?	0.43384466689261036	True	True
209	I beg your pardon yes it does . .	0.2104626508734077	True	True
210	Beg your pardon ?	0.43384466689261036	True	True
211	— O the Pleasure of counting melancholly Clock by a snoring Husband ! — But now , Sister , you shall see how handsomely , being a well-bred Man , he will beg my Pardon .	0.10914074899720237	True	True
212	Er , not the Old Vic , I beg your pardon , the Young Vic .	0.22111620758017295	True	True
213	No , no , I beg your pardon ,	0.4131199499298781	True	True
214	If his average for the first X tests is one greater than the average Sorry beg your pardon I 've got it round me round me neck .	0.23687495732925612	True	True
215	His muse had taught him Irish — his nurse had taught him Irish , beg your pardon — and shaped his rude imagination by the broken lights of Irish myth .	0.12128188053871129	True	True
216	Thirty nine , I beg your pardon .	0.3255654486402582	True	True
217	Would you turn back one page please , and look at Two pages I beg your pardon .	0.31873588606943853	True	True
218	‘ I beg your pardon , ’ said Stella .	0.12128188053871129	True	True
219	No , I think the Soviets are pretty well reconciled to the Bush point of view that a unified NATO , a unified Germany , I beg your pardon , would stay in NATO .	0.21271713022147387	True	True
220	I said , I beg your pardon ?	0.3138658245710907	True	True
221	‘ Then , is it all right if I get on , begging yer pardon , ma'am ? ’	0.03628175340335441	True	True
222	I beg your pardon	0.8920184119949363	False	True
223	Beg your pardon .	0.45775150334913034	True	True
224	‘ Begging yer pardon , ma'am , but … well , I 'd rather get on with me work , if yer do n't mind .	0.03628175340335441	True	True
225	‘ I do beg your pardon , ’ he was forced to say .	0.12128188053871129	True	True
226	I beg your pardon ?	0.36703263240260203	True	True
227	On Belfast I 've been told , and and my oversight , beg your pardon , that erm I mentioned the four regional	0.28542566416435383	True	True
228	I beg your pardon ?	0.36703263240260203	True	True
229	So er I said oh I do beg your pardon , is there ?	0.2518936049638027	True	True
230	Look , British Library Chambers I beg your pardon .	0.3289024025405356	True	True
231	Oh beg your pardon yes sorry .	0.36394243303680834	True	True
232	I beg your pardon I 've actually committed myself to tape and made a big faux pas .	0.2889664356986937	True	True
233	‘ I do beg your pardon , sir , ma'am . ’	0.12128188053871129	True	True
234	‘ I beg your pardon ? ’ asked the Widow Phipps .	0.12128188053871129	True	True
235	Okay right now erm let's continue with , I beg your pardon , let's continue with chi sorry are y oh never mind , okay right cheers right .	0.20740782333581395	True	True
236	Beg your pardon ?	0.43384466689261036	True	True
237	There 's erm there 's twenty beg your pardon , there 's twenty two complaints	0.3663599896649102	True	True
238	Oh right yes sorry I beg your pardon .	0.3512247861409657	True	True
239	I says I beg your pardon ?	0.34196042783642533	True	True
240	‘ I beg your pardon .	0.12128188053871129	True	True
241	I beg your pardon ?	0.36703263240260203	True	True
242	‘ I beg your pardon ? ’ the lawyer said blankly .	0.12128188053871129	True	True
243	Beg your pardon , you 're right	0.3908427291690295	True	True
244	I beg your pardon ?	0.36703263240260203	True	True
245	‘ I beg your pardon ? ’	0.12128188053871129	True	True
246	‘ I beg your pardon ? ’	0.12128188053871129	True	True
247	Beg your pardon ?	0.43384466689261036	True	True
248	Beg your pardon ?	0.43384466689261036	True	True
249	I er , I do beg your pardon .	0.34990072944435857	True	True
250	‘ I beg your pardon ? ’	0.12128188053871129	True	True
251	‘ I beg your pardon ? ’	0.12128188053871129	True	True
252	Erm , and that really is the end of , as it were , I beg your pardon , yes .	0.2464552373368844	True	True
253	And the two girls I beg your pardon ?	0.3072567813560258	True	True
254	Beg your pardon .	0.45775150334913034	True	True
255	‘ I beg your pardon ? ’	0.12128188053871129	True	True
256	I beg your pardon .	0.3867183219889627	True	True
257	‘ I beg your pardon ? ’	0.12128188053871129	True	True
258	Beg your pardon ?	0.43384466689261036	True	True
259	I beg your pardon ?	0.36703263240260203	True	True
260	‘ I do beg your pardon , ’ he said , and withdrew .	0.12128188053871129	True	True
261	‘ I beg your pardon , ’ he says , ‘ but when is lighting-up time here ? ’	0.12128188053871129	True	True
262	Beg your pardon ?	0.43384466689261036	True	True
263	I think Sam accidentally kicked Hannah , or kicked Hannah I do n't know I was n't there , but he came flying down , really got to curb that child he said , I said I beg your pardon , he said you 've got to curb that child kicking Hannah , I said if I 'd seen him kick her , he said that well I 'm not sure that he actually kicked her it might have been an accident	0.24696949658633283	True	True
264	Beg your pardon .	0.45775150334913034	True	True
265	Beg your pardon ?	0.43384466689261036	True	True
266	Oh , beg his pardon .	0.35613792946352596	True	True
267	I beg your pardon ?	0.36703263240260203	True	True
268	I beg your pardon .	0.3867183219889627	True	True
269	One last matter please erm , so far as I understand that you 've not yet drafted the separate staff requirement for reconnaissance , I beg you pardon , reconnaissance equipment for Eurofighter two thousand .	0.20285977545929648	True	True
270	Right , my friends we 've very strange and wonderful chemicals in this erm I do beg your pardon when we are printing .	0.26331332546189384	True	True
271	Beg your pardon .	0.45775150334913034	True	True
272	‘ I beg your pardon , ’ he said .	0.12128188053871129	True	True
273	‘ I beg your pardon ! ’	0.12128188053871129	True	True
274	‘ I beg your pardon , ’ he said .	0.12128188053871129	True	True
275	‘ I beg your pardon ? ’ she began coldly , but he interrupted her .	0.12128188053871129	True	True
276	Beg your pardon ?	0.43384466689261036	True	True
277	I beg your pardon ?	0.36703263240260203	True	True
278	a certain part of I beg your pardon sorry I 'm getting my definitions wrong may be looking after something which the erm corporate locations are solely within the south but it 's handled by an corporate account .	0.26950483396909924	True	True
279	I beg your pardon ?	0.36703263240260203	True	True
280	I beg your pardon ?	0.36703263240260203	True	True
281	Oh , I beg your pardon !	0.38259288755149795	True	True
282	Oh beg your pardon sorry I did n't realise	0.38210609003511437	True	True
283	Oh beg your pardon I 'm sorry I thought you said internal right	0.34869694476696317	True	True
284	Beg your pardon ?	0.43384466689261036	True	True
285	‘ I beg your pardon ? ’ said Clarissa , smiling .	0.12128188053871129	True	True
286	‘ Beg your pardon .	0.12128188053871129	True	True
287	Two pound , I beg your pardon	0.7866336178026926	False	True
288	Right , it says here , quality can only be asse assured , pa beg your pardon , if both patient 's view , he 's looking	0.23706863647555898	True	True
289	Beg your pardon ?	0.43384466689261036	True	True
290	I beg your pardon , it does look like a Beech bowl does n't it ?	0.2644058250187791	True	True
291	‘ I beg your pardon ? ’	0.12128188053871129	True	True
292	Oh I beg your pardon right	0.5006213914351226	True	True
293	‘ I beg your pardon ?	0.12128188053871129	True	True
294	Beg your pardon ?	0.43384466689261036	True	True
295	‘ I beg your pardon ? ’ says Howard .	0.12128188053871129	True	True
296	Oh I beg your pardon	0.8810704103328328	False	True
297	Beg your pardon ?	0.43384466689261036	True	True
298	in his arms and treat and Mr Bumble rushed into the room with great excitement and addressed the gentleman in the high chair said I beg your pardon sir , Oliver Twist has asked for more , there was a for more said compose yourself Bumble and do I understand that he asked for more after he 'd eaten supper he did sir replied Bumble , that boy would be hung I know that boy will be hung	0.18239472161567966	True	True
299	Yes I beg your pardon .	0.38305567550760716	True	True
300	‘ I beg your pardon , ’ he said .	0.12128188053871129	True	True
301	I beg your pardon .	0.3867183219889627	True	True
302	I beg your pardon ?	0.36703263240260203	True	True
303	She bit her lip , feeling a hypocrite .	0.1752393854454124	True	True
304	The girl came to him at once , her face a reflection of his own , eyes wide , her teeth biting on her lip .	0.17941402455731162	True	True
305	She bit her lip as her own words flung themselves back in her face .	0.18633644100397984	True	True
306	She paused , biting her lip while wondering if she should repeat other comments made by the Chinese .	0.140942933944003	True	True
307	Lucy bit her lip , then asked timidly , ‘ That letter you received — I know it annoyed you .	0.042310654120163806	True	True
308	He flushed and bit his lip .	0.29601830099662996	True	True
309	She had a sudden unnerving vision of those long fingers moving as gently over her flesh , and bit her lip again on a shiver of awareness .	0.18884350380767154	True	True
310	Sabine winced , biting her lip .	0.21461158187550108	True	True
311	Biting the corner of her lip Benny haltingly told a tale of mythical blood tests .	0.2876596000180592	True	True
312	She bit her lip on a response , conscious that he had , once again , had the last word .	0.14254454609662356	True	True
313	She bit her lip .	0.25327896533558686	True	False
314	She bit her lip , but the words escaped her anyhow .	0.17272231880627412	True	True
315	Benny bit her lip and willed the tears back into her eyes .	0.19673159812293115	True	True
316	Theda bit her lip , her heart turning to liquid in her bosom .	0.19345126992867676	True	True
317	Biting her lip to stop herself crying out , she stared at him bitterly .	0.214995845166068	True	True
318	Lucker visibly bites his lip , disappointed at having allowed a cheap crack like that to be set up .	0.2002128869066463	True	True
319	His mother bites her lip , trying to nip some involuntary humour rising in the bud .	0.14575663416703605	True	True
320	I bite my lip and worry about this coming to an end .	0.21591296904207213	True	True
321	Biting hard on her lower lip , Isabel brushed away a traitorous tear .	0.24685125230090774	True	True
322	Biting her lip , Sabine walked over to the wardrobe , and flung open its door .	0.1550485984504596	True	False
323	Marie-Christine bit her lip as they turned on to the road leading up to the château .	0.042310654120163806	True	True
324	She paused for a moment , biting her lip as if fighting for her composure .	0.16250441966065196	True	True
325	She bit her lip , refusing to be drawn .	0.1849114931840172	True	True
326	She bit her lip , the dark eyes suddenly very bright .	0.19191240966493453	True	False
327	She bit her lip .	0.25327896533558686	True	False
328	He bit his lips .	0.37582343848587196	True	False
329	She stopped , biting her lip .	0.2013174216933293	True	False
330	I ca n't bear it , ’ and moaned , biting her lip .	0.044735257313756674	True	True
331	She bit her lip .	0.25327896533558686	True	False
332	She broke free then , biting her lip .	0.20447626912333933	True	False
333	She bit her lip , conscious of the colour racing into her face at the unexpected praise .	0.1593892527616825	True	True
334	Cornelius groaned and bit his lip .	0.2718887188877186	True	True
335	Sacco bit his lip thoughtfully .	0.24414074066845823	True	True
336	She looked up and bit her lip , knowing Marc could tell she had just read it .	0.1511578694673189	True	True
337	Gabriel hesitated and bit his lip .	0.2549941907455046	True	True
338	She bit her lip .	0.25327896533558686	True	False
339	She bit her lip .	0.25327896533558686	True	False
340	Jessica bit her lip .	0.23623131762307029	True	True
341	She closed her eyes , bit her lip and nodded .	0.1912072646975372	True	True
342	She looked away , biting her lip .	0.1956066384540547	True	False
343	He drew in his breath with elation , but he could see by the way she bit her lip that she had n't intended to let the confession slip .	0.15265636235489297	True	True
344	She bit her lip , searching for firm ground in the morass that seemed to be opening up at her feet .	0.16764573624511875	True	False
345	Primaflora bit her lip without disturbing the paint .	0.2038775703060873	True	False
346	Rex bit his lip .	0.28507187039695936	True	False
347	Grimma bit her lip .	0.2604938434847042	True	True
348	Kevin bit his lip and shook his head .	0.23997698685369345	True	True
349	He bit his lip .	0.3105798731266952	True	False
350	Bit my lip — did n't want them dragging me back in there for a patient .	0.09398728289933286	True	True
351	The boy bit his lip , but looked straight at Fox .	0.20492012230055343	True	True
352	Benjamin bit his lip .	0.27421140699398094	True	True
353	Shiona bit her lip .	0.2604938434847042	True	True
354	She bit her lip , watching his face for that familiar , fleeting shadow of pain , which mention of Ryan always brought to his features — and waiting , feeling suddenly tense , for the bitter attack on her that invariably followed it .	0.042310654120163806	True	True
355	Then she bit her lip guiltily .	0.25232062476807243	True	True
356	Shiona bit her lip .	0.2604938434847042	True	True
357	The pain of returning circulation was violent , and for half an hour he bit his lips and clenched the muscles that still worked to keep himself from moaning .	0.24287571842821762	True	True
358	The older girls drifted off into one of their exclusive conversations and Sally bit her lip against the rasp of Louise 's massager and wished desperately that she could go to the youth club dance too .	0.14264395113320125	True	True
359	She bit her lip .	0.25327896533558686	True	False
360	Breeze bit her lip .	0.23586382725059638	True	False
361	As she bit her lip , Desmond recognised her pain , and reached out sympathetically to touch her hand .	0.1591694022382852	True	True
362	He bit his lip when he caught her glance .	0.21435163477535424	True	True
363	Agnes bit her fleshy lower lip and stared anxiously around .	0.25594372476044885	True	True
364	Cornelius bit his lip .	0.3044473554026952	True	False
365	Wishart bit his lip .	0.3044473554026952	True	False
366	Lou bit her lip but took the hint and settled quietly into her seat .	0.17914210879455494	True	True
367	The twins at this point turned hurriedly away and bit their lips .	0.30798438612419365	True	True
368	Charles bit on his lower lip and looked to the side as if there he would find the answer to the question ; then shook his head , saying , ‘ You know , I could n't say . ’	0.0795922554059123	True	True
369	’ She bit her lip and played with her teaspoon .	0.042310654120163806	True	True
370	‘ Wot 's … ’ but he bit his lip and kept silent .	0.08188144918164944	True	True
