	Sentence	Unsupervised Metric	Classification
67	‘ I beg your pardon ? ’	0.4238629123481164	True
68	‘ I beg your pardon , Miss Kenton ? ’	0.4773599400912664	True
69	‘ I beg your pardon , Miss Kenton ? ’	0.4773599400912664	True
70	‘ Oh , I do beg your pardon , sir . ’	0.5150937287790422	True
71	‘ I beg your pardon . ’	0.43035351179570713	True
72	I beg your pardon .	0.4066074452457193	True
73	right so it 's for the half year sorry , beg your pardon five million half year	0.5706061750939423	True
74	Or put Xs , I beg his pardon , put Xs against three sectors ?	0.5131154383466695	True
75	Can you Beg you pardon	0.3965122006394944	True
76	‘ I beg your pardon ? ’	0.4238629123481164	True
77	‘ I beg your pardon ? ’	0.4238629123481164	True
78	‘ Then I beg your pardon , sir . ’	0.4901893160586283	True
79	‘ I beg your pardon , Miss Marlowe .	0.4767540641640139	True
80	‘ I beg your pardon .	0.4128827821009801	True
81	‘ I beg your pardon ? ’	0.4238629123481164	True
82	‘ I beg your pardon ? ’ gasped Theda , rising from her chair .	0.5228152949438316	True
83	‘ I — I beg your pardon , ’ faltered the ghost .	0.5096462714190346	True
84	‘ Oh , I beg your pardon , Rose .	0.4739349220387429	True
85	‘ I do beg your pardon — Mizz Butcher — would you come with me , please ? ’	0.5996131704232824	True
86	‘ I beg your pardon ?	0.41000447571874066	True
87	I beg her pardon	0.40041361967194145	True
88	‘ Begging your pardon , Senator , but unearned wealth does not seem to have made McAllister — I mean Sally-Anne , you understand — happy . ’	0.556727411282398	True
89	‘ I beg your pardon .	0.4128827821009801	True
90	‘ Begging your pardon again , sir .	0.44050171390584714	True
91	They will be restoring Dunblaine Castle — unless Havvie spends the lot on loose women , drink and gambling — begging your pardon for being frank , McAllister .	0.5881834119975039	True
92	‘ I beg your pardon , ladies !	0.4599275728153648	True
93	Wilson , writing to Mr Browning to report how his self-imposed charge fared , expressed the opinion that — he is not exactly mad , sir , begging your pardon , as unable to remember himself .	0.6100148578220306	False
94	She begged pardon at once for — being so free as to presume I will be read but then , ma'am , you must blame yourself for encouraging in me that letter-writing soul .	0.5357118402248696	True
95	He folded his arms , yawned , begged their pardon and smiled .	0.5011348784806086	True
96	No , beg your pardon !	0.4246819148364481	True
97	I beg your pardon ?	0.4047379510305441	True
98	I beg the hon. Gentleman 's pardon .	0.43697397679235833	True
99	‘ I beg your pardon .	0.4128827821009801	True
100	‘ I beg your pardon ? ’	0.4238629123481164	True
101	Oh I beg your pardon then .	0.4397306079156997	True
102	‘ I beg your pardon .	0.4128827821009801	True
103	‘ I beg your pardon , but I can not ! ’	0.5062548228243706	True
104	‘ I beg your pardon , Rose , ’ she managed , a faint smile crossing her face .	0.5499802476131146	True
105	‘ I beg your pardon .	0.4128827821009801	True
106	‘ I beg your pardon , Mr Beckenham , but I am , you will recall , Miss Kyte 's man of business in her new capacity . ’	0.5964255674514956	True
107	He would return to her , to beg her pardon for so basely misjudging her , and they would find again the former ease of friendship , the lack of which now gaped in her life like an open wound .	0.5926740200754333	True
108	‘ I beg your pardon ? ’ she queried weakly .	0.48503800512086764	True
109	‘ I beg your pardon . ’	0.43035351179570713	True
110	‘ I beg your pardon if I seemed ungracious .	0.49040298991101255	True
111	‘ I beg your pardon , but who are you ? ’	0.5189046897594197	True
112	‘ I beg your pardon , ma'am .	0.4479720997502677	True
113	‘ I beg your pardon , ma'am ? ’	0.45983677661010514	True
114	‘ I beg your pardon , Miss Merchiston , ’ Theda began in the subservient tone of un underling , for there was no point in drawing Araminta 's fire .	0.5798585042952109	True
115	‘ I have only to beg your pardon , Miss Kyte , and confess that I entirely misread the situation .	0.579371157311205	True
116	‘ I beg your pardon , Mrs Diggory , ’ she said contritely .	0.545931032529893	True
117	you know this is the sort of thing and really , you know , sort of cropped hair and enormous moustaches like yard brushes , or this is the story that was told to me , and , and then there was this , all this , all this chortling about why their moustaches were so lubricant , oh yes , er so , so luxurious er rather , I beg your pardon , and erm	0.4974482671131293	True
118	Ah I beg oh I beg your pardon in that case erm	0.5735794607567765	True
119	‘ I beg your pardon , ’ he said mockingly .	0.49632410881158673	True
120	‘ I beg your pardon ? ’	0.4238629123481164	True
121	‘ I beg yer pardon , ’ said Mr Thatcher in amazement .	0.5945587683759447	True
122	‘ I beg your pardon , Madam …	0.4509409317608972	True
123	He paused , bowed towards Elsa and said , ‘ I do beg your pardon .	0.5518715494667363	True
124	‘ I beg your pardon , sir .	0.46167185680530987	True
125	‘ I beg your pardon , Adolph ? ’	0.4592050309802127	True
126	‘ I beg your pardon , Mr Chatterton .	0.4753415898380084	True
127	‘ I beg your pardon ? ’	0.4238629123481164	True
128	I beg your pardon , gentlemen .	0.45169637918051964	True
129	‘ Mostly died too , of the Bloody Flux — begging your pardon , ma'am .	0.4749255812466635	True
130	‘ Beg your pardon , Sir .	0.4538951808763736	True
131	‘ I beg your pardon ? ’	0.4238629123481164	True
132	‘ I beg your pardon ! ’	0.42843498908038385	True
133	‘ I beg your pardon ? ’ said Mrs Cramp again , reeling back as if she had just been slapped in the face .	0.5609684092951283	True
134	‘ I beg your pardon ? ’	0.4238629123481164	True
135	‘ I beg your pardon ? ’	0.4238629123481164	True
136	I beg your pardon ?	0.4047379510305441	True
137	‘ I beg your pardon ? ’	0.4238629123481164	True
138	‘ I beg your pardon .	0.4128827821009801	True
139	‘ I beg your pardon , ’ the man said .	0.48526742167357256	True
140	‘ I beg your pardon ? ’ she queried blankly .	0.49142234575473126	True
141	‘ I beg your pardon ? ’	0.4238629123481164	True
142	‘ I beg your pardon ? ’	0.4238629123481164	True
143	This gentleman behind me , and myself I beg you pardon , did I say Manchester City ?	0.5845647421915933	True
144	‘ Well , I beg your pardon ! ’	0.45916330270188266	True
145	‘ I beg your pardon ? ’	0.4238629123481164	True
146	‘ I beg your pardon ? ’	0.4238629123481164	True
147	‘ I beg your pardon ? ’	0.4238629123481164	True
148	‘ I beg your pardon ? ’	0.4238629123481164	True
149	‘ I beg your pardon ? ’	0.4238629123481164	True
150	‘ I beg your pardon ? ’	0.4238629123481164	True
151	‘ I beg your pardon ? ’	0.4238629123481164	True
152	‘ I beg your pardon ? ’	0.4238629123481164	True
153	‘ I beg your pardon ? ’	0.4238629123481164	True
154	After it , if he 's any sense , Siward will execute the whole brood , including your cousin the Bishop , begging your pardon .	0.6013593305568704	False
155	‘ I beg your pardon ? ’	0.4238629123481164	True
156	‘ As first ( I beg your Pardon tho ’ )	0.46724821337606276	True
157	Frank replies , ‘ I beg your pardon ? ’ 'The funny beret and the Humphrey Bogart raincoat . ’	0.5437588230388077	True
158	‘ I beg your pardon ? ’	0.4238629123481164	True
159	‘ I beg your pardon ? ’	0.4238629123481164	True
160	And then er no I beg your pardon that 's wrong .	0.5024502272927599	True
161	beg your pardon ?	0.3921404767867454	True
162	‘ I beg your pardon ? ’	0.4238629123481164	True
163	‘ I beg your pardon ? ’	0.4238629123481164	True
164	I beg your pardon ?	0.4047379510305441	True
165	Oh beg your pardon , right , sorry	0.47558725819799086	True
166	‘ I beg your pardon ? ’	0.4238629123481164	True
167	‘ I beg your pardon ? ’	0.4238629123481164	True
168	‘ I beg your pardon ? ’	0.4238629123481164	True
169	I beg your pardon ?	0.4047379510305441	True
170	I beg your pardon ?	0.4047379510305441	True
171	I beg your pardon	0.3849001488722898	True
172	‘ I beg your pardon ? ’	0.4238629123481164	True
173	Beg your pardon !	0.39857382287756643	True
174	‘ Begging yer pardon , ma'am , ’ Peggy whispered hesitantly , ‘ you wo n't go climbing no steep hills in Corporation Park , will yer ?	0.6666277000142513	False
175	Beg your pardon ?	0.3921404767867454	True
176	Oh , beg your pardon !	0.42990099703297996	True
177	‘ I 'd best fetch the smaller basket , ’ she said , ‘ on account of your condition , begging yer pardon , ma'am . ’	0.6124668826124288	False
178	I beg your pardon ?	0.4047379510305441	True
179	I beg your pardon .	0.4066074452457193	True
180	‘ Begging your pardon , Mr Josh , sir . ’	0.4772248299522455	True
181	I beg your pardon .	0.4066074452457193	True
182	Beg your pardon ?	0.3921404767867454	True
183	Beg your pardon !	0.39857382287756643	True
184	I beg your pardon ?	0.4047379510305441	True
185	I beg your pardon ?	0.4047379510305441	True
186	‘ I beg your pardon , Kate Burrows ? ’	0.4681919415634273	True
187	Beg your pardon ?	0.3921404767867454	True
188	I beg your pardon ?	0.4047379510305441	True
189	I beg your pardon , if it wo n't fit in what ?	0.5220534357823005	True
190	‘ I beg your pardon for intruding , ’ she said , ‘ but I came looking for someone to serve me with petrol and I heard your voices and then what you said about Brownies . ’	0.5868021423423924	True
191	‘ I beg your pardon ? ’	0.4238629123481164	True
192	King : I beg thy pardon , Wapping .	0.5255871137636957	True
193	I beg your pardon !	0.4104049166884504	True
194	Westerhailes Park , I beg your pardon .	0.45210601806386036	True
195	Beg your pardon .	0.3925074262283345	True
196	PLAYER : ( Gravely ) I beg your pardon .	0.4801609496507725	True
197	I am ashamed of it myself , and for this reason I stoop to beg your pardon .	0.5880267961466782	True
198	[ to PAMELA ] Own that you have been very saucy and beg my pardon and I will try to pity you , for you are a sweet girl if you had but held out and been honest .	0.6585095216722137	False
199	I beg your pardon , the last time before	0.4659103921537027	True
200	Beg your pardon .	0.4402164930788122	True
201	Beg your pardon !	0.44696271714466	True
202	Beg your pardon ?	0.43919398698536044	True
203	That is … begging yer pardon . ’	0.5164692895253543	True
204	Beg your pardon ?	0.43919398698536044	True
205	I beg your pardon .	0.455429972097878	True
206	Oh I beg your pardon sorry	0.48733257015872555	True
207	Beg your pardon .	0.4402164930788122	True
208	Beg your pardon ?	0.43919398698536044	True
209	I beg your pardon yes it does . .	0.5286606278351457	True
210	Beg your pardon ?	0.43919398698536044	True
211	— O the Pleasure of counting melancholly Clock by a snoring Husband ! — But now , Sister , you shall see how handsomely , being a well-bred Man , he will beg my Pardon .	0.6369320332036766	False
212	Er , not the Old Vic , I beg your pardon , the Young Vic .	0.5742316079398255	True
213	No , no , I beg your pardon ,	0.5255148921498775	True
214	If his average for the first X tests is one greater than the average Sorry beg your pardon I 've got it round me round me neck .	0.5610513397885214	True
215	His muse had taught him Irish — his nurse had taught him Irish , beg your pardon — and shaped his rude imagination by the broken lights of Irish myth .	0.5699630737358597	True
216	Thirty nine , I beg your pardon .	0.4994533192973326	True
217	Would you turn back one page please , and look at Two pages I beg your pardon .	0.6122712920051026	False
218	‘ I beg your pardon , ’ said Stella .	0.5303102097594448	True
219	No , I think the Soviets are pretty well reconciled to the Bush point of view that a unified NATO , a unified Germany , I beg your pardon , would stay in NATO .	0.5155739676375755	True
220	I said , I beg your pardon ?	0.5073047445331287	True
221	‘ Then , is it all right if I get on , begging yer pardon , ma'am ? ’	0.626883566599377	False
222	I beg your pardon	0.43085558291181597	True
223	Beg your pardon .	0.4402164930788122	True
224	‘ Begging yer pardon , ma'am , but … well , I 'd rather get on with me work , if yer do n't mind .	0.661303641322299	False
225	‘ I do beg your pardon , ’ he was forced to say .	0.5785739017750738	True
226	I beg your pardon ?	0.452374714801945	True
227	On Belfast I 've been told , and and my oversight , beg your pardon , that erm I mentioned the four regional	0.6189440370396395	False
228	I beg your pardon ?	0.452374714801945	True
229	So er I said oh I do beg your pardon , is there ?	0.5671563861557978	True
230	Look , British Library Chambers I beg your pardon .	0.5258722244759175	True
231	Oh beg your pardon yes sorry .	0.5196894408439164	True
232	I beg your pardon I 've actually committed myself to tape and made a big faux pas .	0.596336487601619	True
233	‘ I do beg your pardon , sir , ma'am . ’	0.5613128222442905	True
234	‘ I beg your pardon ? ’ asked the Widow Phipps .	0.5793071472414651	True
235	Okay right now erm let's continue with , I beg your pardon , let's continue with chi sorry are y oh never mind , okay right cheers right .	0.5766055330651196	True
236	Beg your pardon ?	0.43919398698536044	True
237	There 's erm there 's twenty beg your pardon , there 's twenty two complaints	0.5491272742947498	True
238	Oh right yes sorry I beg your pardon .	0.5383978884150584	True
239	I says I beg your pardon ?	0.490325358401053	True
240	‘ I beg your pardon .	0.4614750029591592	True
241	I beg your pardon ?	0.452374714801945	True
242	‘ I beg your pardon ? ’ the lawyer said blankly .	0.5456479322659329	True
243	Beg your pardon , you 're right	0.5301542311362769	True
244	I beg your pardon ?	0.452374714801945	True
245	‘ I beg your pardon ? ’	0.4711739035888831	True
246	‘ I beg your pardon ? ’	0.4711739035888831	True
247	Beg your pardon ?	0.43919398698536044	True
248	Beg your pardon ?	0.43919398698536044	True
249	I er , I do beg your pardon .	0.5165237936023047	True
250	‘ I beg your pardon ? ’	0.4711739035888831	True
251	‘ I beg your pardon ? ’	0.4711739035888831	True
252	Erm , and that really is the end of , as it were , I beg your pardon , yes .	0.5920304914649317	True
253	And the two girls I beg your pardon ?	0.5063692897067233	True
254	Beg your pardon .	0.4402164930788122	True
255	‘ I beg your pardon ? ’	0.4711739035888831	True
256	I beg your pardon .	0.455429972097878	True
257	‘ I beg your pardon ? ’	0.4711739035888831	True
258	Beg your pardon ?	0.43919398698536044	True
259	I beg your pardon ?	0.452374714801945	True
260	‘ I do beg your pardon , ’ he said , and withdrew .	0.5646684827949594	True
261	‘ I beg your pardon , ’ he says , ‘ but when is lighting-up time here ? ’	0.560119892056954	True
262	Beg your pardon ?	0.43919398698536044	True
263	I think Sam accidentally kicked Hannah , or kicked Hannah I do n't know I was n't there , but he came flying down , really got to curb that child he said , I said I beg your pardon , he said you 've got to curb that child kicking Hannah , I said if I 'd seen him kick her , he said that well I 'm not sure that he actually kicked her it might have been an accident	0.4430201268050407	True
264	Beg your pardon .	0.4402164930788122	True
265	Beg your pardon ?	0.43919398698536044	True
266	Oh , beg his pardon .	0.4891782120359136	True
267	I beg your pardon ?	0.452374714801945	True
268	I beg your pardon .	0.455429972097878	True
269	One last matter please erm , so far as I understand that you 've not yet drafted the separate staff requirement for reconnaissance , I beg you pardon , reconnaissance equipment for Eurofighter two thousand .	0.5922730692911559	True
270	Right , my friends we 've very strange and wonderful chemicals in this erm I do beg your pardon when we are printing .	0.5826073648159509	True
271	Beg your pardon .	0.4402164930788122	True
272	‘ I beg your pardon , ’ he said .	0.5240830916300009	True
273	‘ I beg your pardon ! ’	0.47640967645453564	True
274	‘ I beg your pardon , ’ he said .	0.5240830916300009	True
275	‘ I beg your pardon ? ’ she began coldly , but he interrupted her .	0.5869422554582215	True
276	Beg your pardon ?	0.43919398698536044	True
277	I beg your pardon ?	0.452374714801945	True
278	a certain part of I beg your pardon sorry I 'm getting my definitions wrong may be looking after something which the erm corporate locations are solely within the south but it 's handled by an corporate account .	0.5561483122442661	True
279	I beg your pardon ?	0.452374714801945	True
280	I beg your pardon ?	0.452374714801945	True
281	Oh , I beg your pardon !	0.49526042505845336	True
282	Oh beg your pardon sorry I did n't realise	0.5422983544453511	True
283	Oh beg your pardon I 'm sorry I thought you said internal right	0.5819804709394281	True
284	Beg your pardon ?	0.43919398698536044	True
285	‘ I beg your pardon ? ’ said Clarissa , smiling .	0.5468977078043855	True
286	‘ Beg your pardon .	0.4466103521222866	True
287	Two pound , I beg your pardon	0.4538108264116636	True
288	Right , it says here , quality can only be asse assured , pa beg your pardon , if both patient 's view , he 's looking	0.6088184956488887	False
289	Beg your pardon ?	0.43919398698536044	True
290	I beg your pardon , it does look like a Beech bowl does n't it ?	0.5605274530734035	True
291	‘ I beg your pardon ? ’	0.4711739035888831	True
292	Oh I beg your pardon right	0.47147714886369885	True
293	‘ I beg your pardon ?	0.4570788489503427	True
294	Beg your pardon ?	0.43919398698536044	True
295	‘ I beg your pardon ? ’ says Howard .	0.5220237877923131	True
296	Oh I beg your pardon	0.4500807204492117	True
297	Beg your pardon ?	0.43919398698536044	True
298	in his arms and treat and Mr Bumble rushed into the room with great excitement and addressed the gentleman in the high chair said I beg your pardon sir , Oliver Twist has asked for more , there was a for more said compose yourself Bumble and do I understand that he asked for more after he 'd eaten supper he did sir replied Bumble , that boy would be hung I know that boy will be hung	0.5404871694200835	True
299	Yes I beg your pardon .	0.47979549479054656	True
300	‘ I beg your pardon , ’ he said .	0.5240830916300009	True
301	I beg your pardon .	0.455429972097878	True
302	I beg your pardon ?	0.452374714801945	True
303	She bit her lip , feeling a hypocrite .	0.5285585250120912	True
304	The girl came to him at once , her face a reflection of his own , eyes wide , her teeth biting on her lip .	0.6561419849918693	False
305	She bit her lip as her own words flung themselves back in her face .	0.6321339349289764	False
306	She paused , biting her lip while wondering if she should repeat other comments made by the Chinese .	0.5698858255128842	True
307	Lucy bit her lip , then asked timidly , ‘ That letter you received — I know it annoyed you .	0.5904041734411039	True
308	He flushed and bit his lip .	0.4947482241241097	True
309	She had a sudden unnerving vision of those long fingers moving as gently over her flesh , and bit her lip again on a shiver of awareness .	0.6418924267349311	False
310	Sabine winced , biting her lip .	0.4847672855216499	True
311	Biting the corner of her lip Benny haltingly told a tale of mythical blood tests .	0.5731877411591179	True
312	She bit her lip on a response , conscious that he had , once again , had the last word .	0.583165399853835	True
313	She bit her lip .	0.4437319921886121	True
314	She bit her lip , but the words escaped her anyhow .	0.5895008151198483	True
315	Benny bit her lip and willed the tears back into her eyes .	0.6280674429137927	False
316	Theda bit her lip , her heart turning to liquid in her bosom .	0.6249614326554863	False
317	Biting her lip to stop herself crying out , she stared at him bitterly .	0.6265982363352501	False
318	Lucker visibly bites his lip , disappointed at having allowed a cheap crack like that to be set up .	0.5965566433723292	True
319	His mother bites her lip , trying to nip some involuntary humour rising in the bud .	0.6425180091652917	False
320	I bite my lip and worry about this coming to an end .	0.5561955885821963	True
321	Biting hard on her lower lip , Isabel brushed away a traitorous tear .	0.6055990754065539	False
322	Biting her lip , Sabine walked over to the wardrobe , and flung open its door .	0.6258506155085254	False
323	Marie-Christine bit her lip as they turned on to the road leading up to the château .	0.5284578324624883	True
324	She paused for a moment , biting her lip as if fighting for her composure .	0.586216553748229	True
325	She bit her lip , refusing to be drawn .	0.5190524332188308	True
326	She bit her lip , the dark eyes suddenly very bright .	0.5816951151435262	True
327	She bit her lip .	0.4437319921886121	True
328	He bit his lips .	0.4501130909549605	True
329	She stopped , biting her lip .	0.4767107940236003	True
330	I ca n't bear it , ’ and moaned , biting her lip .	0.52165345130036	True
331	She bit her lip .	0.4437319921886121	True
332	She broke free then , biting her lip .	0.5203621911545977	True
333	She bit her lip , conscious of the colour racing into her face at the unexpected praise .	0.6007604639505087	False
334	Cornelius groaned and bit his lip .	0.4973750725686615	True
335	Sacco bit his lip thoughtfully .	0.47383309397221607	True
336	She looked up and bit her lip , knowing Marc could tell she had just read it .	0.6120126102390266	False
337	Gabriel hesitated and bit his lip .	0.5008542991183625	True
338	She bit her lip .	0.4437319921886121	True
339	She bit her lip .	0.4437319921886121	True
340	Jessica bit her lip .	0.4294953209432197	True
341	She closed her eyes , bit her lip and nodded .	0.5869756080677943	True
342	She looked away , biting her lip .	0.49337057654179406	True
343	He drew in his breath with elation , but he could see by the way she bit her lip that she had n't intended to let the confession slip .	0.6193857704359235	False
344	She bit her lip , searching for firm ground in the morass that seemed to be opening up at her feet .	0.6172581111689899	False
345	Primaflora bit her lip without disturbing the paint .	0.5023674298593371	True
346	Rex bit his lip .	0.4418626596317089	True
347	Grimma bit her lip .	0.4383667809066951	True
348	Kevin bit his lip and shook his head .	0.5667234516902216	True
349	He bit his lip .	0.4494531050958432	True
350	Bit my lip — did n't want them dragging me back in there for a patient .	0.6377252621139615	False
351	The boy bit his lip , but looked straight at Fox .	0.5723618123717676	True
352	Benjamin bit his lip .	0.4462880994017525	True
353	Shiona bit her lip .	0.44335337210862424	True
354	She bit her lip , watching his face for that familiar , fleeting shadow of pain , which mention of Ryan always brought to his features — and waiting , feeling suddenly tense , for the bitter attack on her that invariably followed it .	0.6075914620875126	False
355	Then she bit her lip guiltily .	0.4995101379640347	True
356	Shiona bit her lip .	0.44335337210862424	True
357	The pain of returning circulation was violent , and for half an hour he bit his lips and clenched the muscles that still worked to keep himself from moaning .	0.6395461997635016	False
358	The older girls drifted off into one of their exclusive conversations and Sally bit her lip against the rasp of Louise 's massager and wished desperately that she could go to the youth club dance too .	0.611934783648569	False
359	She bit her lip .	0.4437319921886121	True
360	Breeze bit her lip .	0.4457949168963439	True
361	As she bit her lip , Desmond recognised her pain , and reached out sympathetically to touch her hand .	0.662946833676115	False
362	He bit his lip when he caught her glance .	0.5609502151782367	True
363	Agnes bit her fleshy lower lip and stared anxiously around .	0.5403349978695573	True
364	Cornelius bit his lip .	0.45529325326801373	True
365	Wishart bit his lip .	0.4460017162231685	True
366	Lou bit her lip but took the hint and settled quietly into her seat .	0.6219838462969389	False
367	The twins at this point turned hurriedly away and bit their lips .	0.5751006305791311	True
368	Charles bit on his lower lip and looked to the side as if there he would find the answer to the question ; then shook his head , saying , ‘ You know , I could n't say . ’	0.5981145246538061	True
369	’ She bit her lip and played with her teaspoon .	0.5702169366861247	True
370	‘ Wot 's … ’ but he bit his lip and kept silent .	0.5593638277399314	True
371	""" How — "" she began and then bit her lip and said , "" I 'll have some supper and then go up and see him . """	0.5872117256053568	True
372	""" Matthew — "" began Sara and then stopped and bit her lip ."	0.5764025827055977	True
373	She bit her lip and grinned .	0.4943470043213835	True
374	"If it had n't been for Matthew — "" She bit her lip , and then continued a moment later , "" It was odd how I met him ."	0.6080327339183967	False
375	‘ They might not set up a road block , ’ said Jean , biting her lip .	0.534313500639527	True
376	His face tightened , his teeth bit into his lower lip .	0.5708062366228356	True
377	The driver is sitting forward , biting his lip and frowning , revving the engine , shifting , drumming his fingers ; impatience and annoyance are being expressed through every pore of his being .	0.6291487232448615	False
378	He started to bite his lip .	0.4664184032457974	True
379	If you meet a young man , ’ she instructed , ‘ bite upon your lips and give your cheeks a rub to bring up the colour . ’	0.6757615886373394	False
380	Tamar bit her lip .	0.4423292025376499	True
381	She bound her brows and bit her lower lip and generally carried on like someone with serious constipation .	0.6455933954254421	False
382	She bit her lip furiously .	0.47945338352817857	True
383	I noticed that the assistant bank manager was biting his lower lip and grinding his right fist into his left palm .	0.6250806462238754	False
384	She bit her lip to stem the rising panic , her eyes huge and frightened , and heard him curse .	0.6266062473608146	False
385	Then he bit his lip , and was silent .	0.5405414111194247	True
386	Now she stopped , biting her lip .	0.4946673041947575	True
387	She bit her lip , feeling the tension curling in hot little spirals in her stomach as she realised that once again he was slowly and insistently drawing her into one of those disturbingly intimate conversations .	0.6165811167636336	False
388	I nearly bit my lip when I saw that header from Fairclough looping into the top right hand corner from the McAllister free kick .	0.5646520266292179	True
