	Sentence	Unsupervised Metric	Classification
28	I beg your pardon ? ’	0.8368268361650751	False
29	‘ I beg your pardon ? ’ said Dolly haughtily .	0.7539340319947799	False
30	And , of course , as children erm , er so I think I can speak for the rest of the children around the base , the erm cigarettes , er not cigarettes , beg your pardon	0.4426497487847756	True
31	‘ I beg pardon , sir ?	0.6563516169314503	False
32	These Metropolitan County Councils erm I beg Your Lordships pardon , these Metropolitan County Authorities are composed entirely of councillors , representative districts and magistrates .	0.366578810149021	True
33	With distant astonishment at her own efficiency , she heard her voice saying very clearly and reasonably : ‘ I do beg your pardon , but I came to you as the nearest house .	0.4952778025123353	True
34	‘ I beg your pardon !	0.8112766096795565	False
35	‘ I beg your pardon , but you have n't seen one of my senior pupils around anywhere , by any chance ?	0.5862638818918537	True
36	‘ I beg your pardon ? ’	0.8082900596720647	False
37	‘ I beg your pardon ?	0.816700307958071	False
38	Sorry , beg your pardon , slip of the tongue , it 's six thousand .	0.6128987563293727	False
39	""" Not at all , I do beg your pardon , I 'll find you here , come with me . """	0.6234519559146374	False
40	I beg your pardon it 's good in n it ?	0.6640260130593196	False
41	Oh I beg your pardon .	0.8269551629871168	False
42	‘ I beg your pardon . ’	0.8128706143891367	False
43	‘ I beg your pardon ? ’	0.8082900596720647	False
44	‘ I beg your pardon ? ’	0.8082900596720647	False
45	Tells you all about where we do our erm oh er beg your pardon four day training of course I should 've	0.5531919635367751	True
46	Four beg your pardon .	0.873469824514078	False
47	If you compare the the positions one oh beg your pardon you 'll need that out .	0.6703179632549893	False
48	Oh I beg your pardon .	0.8269551629871168	False
49	I beg your pardon I beg your pardon twelve , these two things were separate you know one could be added to the other in looking an as it were at the total employment requirement .	0.5405161438341091	True
50	‘ I beg your pardon ? ’	0.8082900596720647	False
51	I beg your pardon ?	0.8588025240169266	False
52	Can I put it another way to you , that if houses are provided for people who have migrated from West Yorkshire to North Yorkshire , that the failure to provide for employment of an equivalent level , because I well appreciate we are not going to stop Mr Laycock driving or commute I beg your pardon commuting each day from Harrogate to Leeds , that failure failure to provide an adequate level of employment for those new residents would be contrary to the advice in P P G twelve and P P G 14 about reducing the need to travel ?	0.3021182790602176	True
53	I beg your pardon , I twelve .	0.7060916437376679	False
54	""" I beg your pardon ? """	0.7983785949927382	False
55	""" I beg your pardon ? """	0.7983785949927382	False
56	‘ I beg your pardon ? ’	0.8082900596720647	False
57	I beg your pardon	0.8853593500687252	False
58	And they 'll they 'll anybody new in the estate agent in sta in staff terms they 'll let them look at that and say well that 's what Lynda 's here er sorry I beg your pardon	0.5002007992368518	True
59	Oh I beg your pardon the deposit cheque .	0.7402630678869964	False
60	Earle I beg your pardon , and I hesitate to raise any appeal decision .	0.6691703430750805	False
61	Beg your pardon .	0.9624253226529041	False
62	Beg your pardon ?	0.9304601281439232	False
63	Mm , beg your pardon	0.9229505097318651	False
64	Mr Farraday , however , simply looked up at me and said : ‘ I beg your pardon , Stevens ? ’	0.6064752204424136	False
65	sorry I saw it yes I beg your pardon , I 'm sorry	0.5892094969476929	True
66	‘ I beg your pardon ! ’	0.8008869063506979	False
67	‘ I beg your pardon ? ’	0.8082900596720647	False
68	‘ I beg your pardon , Miss Kenton ? ’	0.7521708304159878	False
69	‘ I beg your pardon , Miss Kenton ? ’	0.7521708304159878	False
70	‘ Oh , I do beg your pardon , sir . ’	0.7190607432022074	False
71	‘ I beg your pardon . ’	0.8128706143891367	False
72	I beg your pardon .	0.8712871110557283	False
73	right so it 's for the half year sorry , beg your pardon five million half year	0.42262618254158346	True
74	Or put Xs , I beg his pardon , put Xs against three sectors ?	0.46802778124653094	True
75	Can you Beg you pardon	0.8523643804724609	False
76	‘ I beg your pardon ? ’	0.8082900596720647	False
77	‘ I beg your pardon ? ’	0.8082900596720647	False
78	‘ Then I beg your pardon , sir . ’	0.766681067812995	False
79	‘ I beg your pardon , Miss Marlowe .	0.7499695545871726	False
80	‘ I beg your pardon .	0.8277236874257036	False
81	‘ I beg your pardon ? ’	0.8082900596720647	False
82	‘ I beg your pardon ? ’ gasped Theda , rising from her chair .	0.6871744665863336	False
83	‘ I — I beg your pardon , ’ faltered the ghost .	0.6693569957636408	False
84	‘ Oh , I beg your pardon , Rose .	0.7167836626021442	False
85	‘ I do beg your pardon — Mizz Butcher — would you come with me , please ? ’	0.6945472178083409	False
86	‘ I beg your pardon ?	0.816700307958071	False
87	I beg her pardon	0.8835550975282858	False
88	‘ Begging your pardon , Senator , but unearned wealth does not seem to have made McAllister — I mean Sally-Anne , you understand — happy . ’	0.5794058136667678	True
89	‘ I beg your pardon .	0.8277236874257036	False
90	‘ Begging your pardon again , sir .	0.7925623293522304	False
91	They will be restoring Dunblaine Castle — unless Havvie spends the lot on loose women , drink and gambling — begging your pardon for being frank , McAllister .	0.5092498253372725	True
92	‘ I beg your pardon , ladies !	0.7551585162765219	False
93	Wilson , writing to Mr Browning to report how his self-imposed charge fared , expressed the opinion that — he is not exactly mad , sir , begging your pardon , as unable to remember himself .	0.47594222516124557	True
94	She begged pardon at once for — being so free as to presume I will be read but then , ma'am , you must blame yourself for encouraging in me that letter-writing soul .	0.3111260280774682	True
95	He folded his arms , yawned , begged their pardon and smiled .	0.5940487791646041	True
96	No , beg your pardon !	0.8489081768192065	False
97	I beg your pardon ?	0.8588025240169266	False
98	I beg the hon. Gentleman 's pardon .	0.8955117135291081	False
99	‘ I beg your pardon .	0.8277236874257036	False
100	‘ I beg your pardon ? ’	0.8082900596720647	False
101	Oh I beg your pardon then .	0.7935102692708728	False
102	‘ I beg your pardon .	0.8277236874257036	False
103	‘ I beg your pardon , but I can not ! ’	0.6728241417257671	False
104	‘ I beg your pardon , Rose , ’ she managed , a faint smile crossing her face .	0.5225196781347203	True
105	‘ I beg your pardon .	0.8277236874257036	False
106	‘ I beg your pardon , Mr Beckenham , but I am , you will recall , Miss Kyte 's man of business in her new capacity . ’	0.6121097970135075	False
107	He would return to her , to beg her pardon for so basely misjudging her , and they would find again the former ease of friendship , the lack of which now gaped in her life like an open wound .	0.5904282570052465	True
108	‘ I beg your pardon ? ’ she queried weakly .	0.7227151464331819	False
109	‘ I beg your pardon . ’	0.8128706143891367	False
110	‘ I beg your pardon if I seemed ungracious .	0.6930936148482415	False
111	‘ I beg your pardon , but who are you ? ’	0.68559796048343	False
112	‘ I beg your pardon , ma'am .	0.810067018751871	False
113	‘ I beg your pardon , ma'am ? ’	0.7964009261657302	False
114	‘ I beg your pardon , Miss Merchiston , ’ Theda began in the subservient tone of un underling , for there was no point in drawing Araminta 's fire .	0.48564037921196557	True
115	‘ I have only to beg your pardon , Miss Kyte , and confess that I entirely misread the situation .	0.5655846950268236	True
116	‘ I beg your pardon , Mrs Diggory , ’ she said contritely .	0.6502743642475899	False
117	you know this is the sort of thing and really , you know , sort of cropped hair and enormous moustaches like yard brushes , or this is the story that was told to me , and , and then there was this , all this , all this chortling about why their moustaches were so lubricant , oh yes , er so , so luxurious er rather , I beg your pardon , and erm	0.37675726900528295	True
118	Ah I beg oh I beg your pardon in that case erm	0.8948288957161477	False
119	‘ I beg your pardon , ’ he said mockingly .	0.7106152299118712	False
120	‘ I beg your pardon ? ’	0.8082900596720647	False
121	‘ I beg yer pardon , ’ said Mr Thatcher in amazement .	0.6700590434549035	False
122	‘ I beg your pardon , Madam …	0.8066288735287307	False
123	He paused , bowed towards Elsa and said , ‘ I do beg your pardon .	0.6573204878741661	False
124	‘ I beg your pardon , sir .	0.7859384116410244	False
125	‘ I beg your pardon , Adolph ? ’	0.784839993391673	False
126	‘ I beg your pardon , Mr Chatterton .	0.7382686460722157	False
127	‘ I beg your pardon ? ’	0.8082900596720647	False
128	I beg your pardon , gentlemen .	0.8206560803245281	False
129	‘ Mostly died too , of the Bloody Flux — begging your pardon , ma'am .	0.6086849744952544	False
130	‘ Beg your pardon , Sir .	0.8285736397835678	False
131	‘ I beg your pardon ? ’	0.8082900596720647	False
132	‘ I beg your pardon ! ’	0.8008869063506979	False
133	‘ I beg your pardon ? ’ said Mrs Cramp again , reeling back as if she had just been slapped in the face .	0.5344409057664319	True
134	‘ I beg your pardon ? ’	0.8082900596720647	False
135	‘ I beg your pardon ? ’	0.8082900596720647	False
136	I beg your pardon ?	0.8588025240169266	False
137	‘ I beg your pardon ? ’	0.8082900596720647	False
138	‘ I beg your pardon .	0.8277236874257036	False
139	‘ I beg your pardon , ’ the man said .	0.7265735082163969	False
140	‘ I beg your pardon ? ’ she queried blankly .	0.7228077289856976	False
141	‘ I beg your pardon ? ’	0.8082900596720647	False
142	‘ I beg your pardon ? ’	0.8082900596720647	False
143	This gentleman behind me , and myself I beg you pardon , did I say Manchester City ?	0.7720992433920709	False
144	‘ Well , I beg your pardon ! ’	0.7397745497588917	False
145	‘ I beg your pardon ? ’	0.8082900596720647	False
146	‘ I beg your pardon ? ’	0.8082900596720647	False
147	‘ I beg your pardon ? ’	0.8082900596720647	False
148	‘ I beg your pardon ? ’	0.8082900596720647	False
149	‘ I beg your pardon ? ’	0.8082900596720647	False
150	‘ I beg your pardon ? ’	0.8082900596720647	False
151	‘ I beg your pardon ? ’	0.8082900596720647	False
152	‘ I beg your pardon ? ’	0.8082900596720647	False
153	‘ I beg your pardon ? ’	0.8082900596720647	False
154	After it , if he 's any sense , Siward will execute the whole brood , including your cousin the Bishop , begging your pardon .	0.6481337950850139	False
155	‘ I beg your pardon ? ’	0.8082900596720647	False
156	‘ As first ( I beg your Pardon tho ’ )	0.6334826007805904	False
157	Frank replies , ‘ I beg your pardon ? ’ 'The funny beret and the Humphrey Bogart raincoat . ’	0.6185640337855218	False
158	‘ I beg your pardon ? ’	0.8082900596720647	False
159	‘ I beg your pardon ? ’	0.8082900596720647	False
160	And then er no I beg your pardon that 's wrong .	0.6462434118072912	False
161	beg your pardon ?	0.9304601281439232	False
162	‘ I beg your pardon ? ’	0.8082900596720647	False
163	‘ I beg your pardon ? ’	0.8082900596720647	False
164	I beg your pardon ?	0.8588025240169266	False
165	Oh beg your pardon , right , sorry	0.8067450499251594	False
166	‘ I beg your pardon ? ’	0.8082900596720647	False
167	‘ I beg your pardon ? ’	0.8082900596720647	False
168	‘ I beg your pardon ? ’	0.8082900596720647	False
169	I beg your pardon ?	0.8588025240169266	False
170	I beg your pardon ?	0.8588025240169266	False
171	I beg your pardon	0.8853593500687252	False
172	‘ I beg your pardon ? ’	0.8082900596720647	False
173	Beg your pardon !	0.9507792099521863	False
174	‘ Begging yer pardon , ma'am , ’ Peggy whispered hesitantly , ‘ you wo n't go climbing no steep hills in Corporation Park , will yer ?	0.5869722208540273	True
175	Beg your pardon ?	0.9304601281439232	False
176	Oh , beg your pardon !	0.8619072007889467	False
177	‘ I 'd best fetch the smaller basket , ’ she said , ‘ on account of your condition , begging yer pardon , ma'am . ’	0.5688744607128688	True
178	I beg your pardon ?	0.8588025240169266	False
179	I beg your pardon .	0.8712871110557283	False
180	‘ Begging your pardon , Mr Josh , sir . ’	0.6989864986661889	False
181	I beg your pardon .	0.8712871110557283	False
182	Beg your pardon ?	0.9304601281439232	False
183	Beg your pardon !	0.9507792099521863	False
184	I beg your pardon ?	0.8588025240169266	False
185	I beg your pardon ?	0.8588025240169266	False
186	‘ I beg your pardon , Kate Burrows ? ’	0.7371575511146411	False
187	Beg your pardon ?	0.9304601281439232	False
188	I beg your pardon ?	0.8588025240169266	False
189	I beg your pardon , if it wo n't fit in what ?	0.6460326181555712	False
190	‘ I beg your pardon for intruding , ’ she said , ‘ but I came looking for someone to serve me with petrol and I heard your voices and then what you said about Brownies . ’	0.5788164053080304	True
191	‘ I beg your pardon ? ’	0.8082900596720647	False
192	King : I beg thy pardon , Wapping .	0.7042427425114463	False
193	I beg your pardon !	0.8548948442857143	False
194	Westerhailes Park , I beg your pardon .	0.7802372987297219	False
195	Beg your pardon .	0.9624253226529041	False
196	PLAYER : ( Gravely ) I beg your pardon .	0.6341689219660486	False
197	I am ashamed of it myself , and for this reason I stoop to beg your pardon .	0.5987092569532788	True
198	[ to PAMELA ] Own that you have been very saucy and beg my pardon and I will try to pity you , for you are a sweet girl if you had but held out and been honest .	0.4805656483565174	True
199	I beg your pardon , the last time before	0.6625469509190844	False
200	Beg your pardon .	0.9624253226529041	False
201	Beg your pardon !	0.9507792099521863	False
202	Beg your pardon ?	0.9304601281439232	False
203	That is … begging yer pardon . ’	0.6646328033643	False
204	Beg your pardon ?	0.9304601281439232	False
205	I beg your pardon .	0.8712871110557283	False
206	Oh I beg your pardon sorry	0.787747760201752	False
207	Beg your pardon .	0.9624253226529041	False
208	Beg your pardon ?	0.9304601281439232	False
209	I beg your pardon yes it does . .	0.7300547500667365	False
210	Beg your pardon ?	0.9304601281439232	False
211	— O the Pleasure of counting melancholly Clock by a snoring Husband ! — But now , Sister , you shall see how handsomely , being a well-bred Man , he will beg my Pardon .	0.49210582471376857	True
212	Er , not the Old Vic , I beg your pardon , the Young Vic .	0.568424395488267	True
213	No , no , I beg your pardon ,	0.6490573171487914	False
214	If his average for the first X tests is one greater than the average Sorry beg your pardon I 've got it round me round me neck .	0.512926347448122	True
215	His muse had taught him Irish — his nurse had taught him Irish , beg your pardon — and shaped his rude imagination by the broken lights of Irish myth .	0.36248913181008613	True
216	Thirty nine , I beg your pardon .	0.7394179171301453	False
217	Would you turn back one page please , and look at Two pages I beg your pardon .	0.604268933689102	False
218	‘ I beg your pardon , ’ said Stella .	0.7581210882033697	False
219	No , I think the Soviets are pretty well reconciled to the Bush point of view that a unified NATO , a unified Germany , I beg your pardon , would stay in NATO .	0.3839294970191799	True
220	I said , I beg your pardon ?	0.7210030187522145	False
221	‘ Then , is it all right if I get on , begging yer pardon , ma'am ? ’	0.5434576747388992	True
222	I beg your pardon	0.8853593500687252	False
223	Beg your pardon .	0.9624253226529041	False
224	‘ Begging yer pardon , ma'am , but … well , I 'd rather get on with me work , if yer do n't mind .	0.5347222837454326	True
225	‘ I do beg your pardon , ’ he was forced to say .	0.6893967465609002	False
226	I beg your pardon ?	0.8588025240169266	False
227	On Belfast I 've been told , and and my oversight , beg your pardon , that erm I mentioned the four regional	0.5597476520715808	True
228	I beg your pardon ?	0.8588025240169266	False
229	So er I said oh I do beg your pardon , is there ?	0.6008477772232589	False
230	Look , British Library Chambers I beg your pardon .	0.6779626012701641	False
231	Oh beg your pardon yes sorry .	0.8218837895730272	False
232	I beg your pardon I 've actually committed myself to tape and made a big faux pas .	0.6056861399328677	False
233	‘ I do beg your pardon , sir , ma'am . ’	0.7522800445507059	False
234	‘ I beg your pardon ? ’ asked the Widow Phipps .	0.7670589237296499	False
235	Okay right now erm let's continue with , I beg your pardon , let's continue with chi sorry are y oh never mind , okay right cheers right .	0.5636909504578684	True
236	Beg your pardon ?	0.9304601281439232	False
237	There 's erm there 's twenty beg your pardon , there 's twenty two complaints	0.447204831669049	True
238	Oh right yes sorry I beg your pardon .	0.737565422492109	False
239	I says I beg your pardon ?	0.7339025300913257	False
240	‘ I beg your pardon .	0.8277236874257036	False
241	I beg your pardon ?	0.8588025240169266	False
242	‘ I beg your pardon ? ’ the lawyer said blankly .	0.7374990580788646	False
243	Beg your pardon , you 're right	0.818003525664544	False
244	I beg your pardon ?	0.8588025240169266	False
245	‘ I beg your pardon ? ’	0.8082900596720647	False
246	‘ I beg your pardon ? ’	0.8082900596720647	False
247	Beg your pardon ?	0.9304601281439232	False
248	Beg your pardon ?	0.9304601281439232	False
249	I er , I do beg your pardon .	0.6933835914041446	False
250	‘ I beg your pardon ? ’	0.8082900596720647	False
251	‘ I beg your pardon ? ’	0.8082900596720647	False
252	Erm , and that really is the end of , as it were , I beg your pardon , yes .	0.44575383212202097	True
253	And the two girls I beg your pardon ?	0.7072785102775493	False
254	Beg your pardon .	0.9624253226529041	False
255	‘ I beg your pardon ? ’	0.8082900596720647	False
256	I beg your pardon .	0.8712871110557283	False
257	‘ I beg your pardon ? ’	0.8082900596720647	False
258	Beg your pardon ?	0.9304601281439232	False
259	I beg your pardon ?	0.8588025240169266	False
260	‘ I do beg your pardon , ’ he said , and withdrew .	0.6920223979264142	False
261	‘ I beg your pardon , ’ he says , ‘ but when is lighting-up time here ? ’	0.5950002466672107	True
262	Beg your pardon ?	0.9304601281439232	False
263	I think Sam accidentally kicked Hannah , or kicked Hannah I do n't know I was n't there , but he came flying down , really got to curb that child he said , I said I beg your pardon , he said you 've got to curb that child kicking Hannah , I said if I 'd seen him kick her , he said that well I 'm not sure that he actually kicked her it might have been an accident	0.4104329677463369	True
264	Beg your pardon .	0.9624253226529041	False
265	Beg your pardon ?	0.9304601281439232	False
266	Oh , beg his pardon .	0.8541240522797253	False
267	I beg your pardon ?	0.8588025240169266	False
268	I beg your pardon .	0.8712871110557283	False
269	One last matter please erm , so far as I understand that you 've not yet drafted the separate staff requirement for reconnaissance , I beg you pardon , reconnaissance equipment for Eurofighter two thousand .	0.6013132444085862	False
270	Right , my friends we 've very strange and wonderful chemicals in this erm I do beg your pardon when we are printing .	0.5234069792773028	True
271	Beg your pardon .	0.9624253226529041	False
272	‘ I beg your pardon , ’ he said .	0.7156959578479014	False
273	‘ I beg your pardon ! ’	0.8008869063506979	False
274	‘ I beg your pardon , ’ he said .	0.7156959578479014	False
275	‘ I beg your pardon ? ’ she began coldly , but he interrupted her .	0.6099399310301779	False
276	Beg your pardon ?	0.9304601281439232	False
277	I beg your pardon ?	0.8588025240169266	False
278	a certain part of I beg your pardon sorry I 'm getting my definitions wrong may be looking after something which the erm corporate locations are solely within the south but it 's handled by an corporate account .	0.40748545236654277	True
279	I beg your pardon ?	0.8588025240169266	False
280	I beg your pardon ?	0.8588025240169266	False
281	Oh , I beg your pardon !	0.7855309776738411	False
282	Oh beg your pardon sorry I did n't realise	0.6834729463854611	False
283	Oh beg your pardon I 'm sorry I thought you said internal right	0.6342364799094136	False
284	Beg your pardon ?	0.9304601281439232	False
285	‘ I beg your pardon ? ’ said Clarissa , smiling .	0.7181033699887996	False
286	‘ Beg your pardon .	0.8940076585911346	False
287	Two pound , I beg your pardon	0.7564047047892248	False
288	Right , it says here , quality can only be asse assured , pa beg your pardon , if both patient 's view , he 's looking	0.5162206695673633	True
289	Beg your pardon ?	0.9304601281439232	False
290	I beg your pardon , it does look like a Beech bowl does n't it ?	0.5684362254952271	True
291	‘ I beg your pardon ? ’	0.8082900596720647	False
292	Oh I beg your pardon right	0.802842897874406	False
293	‘ I beg your pardon ?	0.816700307958071	False
294	Beg your pardon ?	0.9304601281439232	False
295	‘ I beg your pardon ? ’ says Howard .	0.7507516776953232	False
296	Oh I beg your pardon	0.8344271651071943	False
297	Beg your pardon ?	0.9304601281439232	False
298	in his arms and treat and Mr Bumble rushed into the room with great excitement and addressed the gentleman in the high chair said I beg your pardon sir , Oliver Twist has asked for more , there was a for more said compose yourself Bumble and do I understand that he asked for more after he 'd eaten supper he did sir replied Bumble , that boy would be hung I know that boy will be hung	0.45042487312244683	True
299	Yes I beg your pardon .	0.8458803607609775	False
300	‘ I beg your pardon , ’ he said .	0.7156959578479014	False
301	I beg your pardon .	0.8712871110557283	False
302	I beg your pardon ?	0.8588025240169266	False
303	She bit her lip , feeling a hypocrite .	0.8760501193317005	False
304	The girl came to him at once , her face a reflection of his own , eyes wide , her teeth biting on her lip .	0.8085812920261645	False
305	She bit her lip as her own words flung themselves back in her face .	0.8241629868346233	False
306	She paused , biting her lip while wondering if she should repeat other comments made by the Chinese .	0.7217563248931115	False
307	Lucy bit her lip , then asked timidly , ‘ That letter you received — I know it annoyed you .	0.6301029474858261	False
308	He flushed and bit his lip .	0.8811119026431706	False
309	She had a sudden unnerving vision of those long fingers moving as gently over her flesh , and bit her lip again on a shiver of awareness .	0.7109219071274426	False
310	Sabine winced , biting her lip .	0.9317749907923151	False
311	Biting the corner of her lip Benny haltingly told a tale of mythical blood tests .	0.8384138614717577	False
312	She bit her lip on a response , conscious that he had , once again , had the last word .	0.6682846510523399	False
313	She bit her lip .	0.935906202482924	False
314	She bit her lip , but the words escaped her anyhow .	0.8445038013046177	False
315	Benny bit her lip and willed the tears back into her eyes .	0.8158536919770875	False
316	Theda bit her lip , her heart turning to liquid in her bosom .	0.8331226012161542	False
317	Biting her lip to stop herself crying out , she stared at him bitterly .	0.8207332634810204	False
318	Lucker visibly bites his lip , disappointed at having allowed a cheap crack like that to be set up .	0.5446556485107532	True
319	His mother bites her lip , trying to nip some involuntary humour rising in the bud .	0.7557526459179308	False
320	I bite my lip and worry about this coming to an end .	0.6769276750763409	False
321	Biting hard on her lower lip , Isabel brushed away a traitorous tear .	0.8897832073550846	False
322	Biting her lip , Sabine walked over to the wardrobe , and flung open its door .	0.7280629690352942	False
323	Marie-Christine bit her lip as they turned on to the road leading up to the château .	0.5948834599533558	True
324	She paused for a moment , biting her lip as if fighting for her composure .	0.783654282955479	False
325	She bit her lip , refusing to be drawn .	0.7797293198030841	False
326	She bit her lip , the dark eyes suddenly very bright .	0.8014333798671812	False
327	She bit her lip .	0.935906202482924	False
328	He bit his lips .	0.9294571924958147	False
329	She stopped , biting her lip .	0.9023339291545107	False
330	I ca n't bear it , ’ and moaned , biting her lip .	0.6950750968830691	False
331	She bit her lip .	0.935906202482924	False
332	She broke free then , biting her lip .	0.8683762838019882	False
333	She bit her lip , conscious of the colour racing into her face at the unexpected praise .	0.760656283173774	False
334	Cornelius groaned and bit his lip .	0.8924157155623311	False
335	Sacco bit his lip thoughtfully .	0.9428351432317142	False
336	She looked up and bit her lip , knowing Marc could tell she had just read it .	0.7644406795449471	False
337	Gabriel hesitated and bit his lip .	0.8922199314119064	False
338	She bit her lip .	0.935906202482924	False
339	She bit her lip .	0.935906202482924	False
340	Jessica bit her lip .	0.9571218816833631	False
341	She closed her eyes , bit her lip and nodded .	0.86277893494922	False
342	She looked away , biting her lip .	0.8729132007581656	False
343	He drew in his breath with elation , but he could see by the way she bit her lip that she had n't intended to let the confession slip .	0.7119797711001412	False
344	She bit her lip , searching for firm ground in the morass that seemed to be opening up at her feet .	0.7123710751169587	False
345	Primaflora bit her lip without disturbing the paint .	0.8107981575397988	False
346	Rex bit his lip .	0.9377073475369228	False
347	Grimma bit her lip .	0.9609243026774715	False
348	Kevin bit his lip and shook his head .	0.8553902087916339	False
349	He bit his lip .	0.9205179601181739	False
350	Bit my lip — did n't want them dragging me back in there for a patient .	0.7094142530662361	False
351	The boy bit his lip , but looked straight at Fox .	0.7874668693819787	False
352	Benjamin bit his lip .	0.9399710933706633	False
353	Shiona bit her lip .	0.956948349715649	False
354	She bit her lip , watching his face for that familiar , fleeting shadow of pain , which mention of Ryan always brought to his features — and waiting , feeling suddenly tense , for the bitter attack on her that invariably followed it .	0.6323548148030782	False
355	Then she bit her lip guiltily .	0.9176601568421666	False
356	Shiona bit her lip .	0.956948349715649	False
357	The pain of returning circulation was violent , and for half an hour he bit his lips and clenched the muscles that still worked to keep himself from moaning .	0.6400953175357297	False
358	The older girls drifted off into one of their exclusive conversations and Sally bit her lip against the rasp of Louise 's massager and wished desperately that she could go to the youth club dance too .	0.598747117493351	True
359	She bit her lip .	0.935906202482924	False
360	Breeze bit her lip .	0.9410018486629952	False
361	As she bit her lip , Desmond recognised her pain , and reached out sympathetically to touch her hand .	0.8121759405321781	False
362	He bit his lip when he caught her glance .	0.8165637975127745	False
363	Agnes bit her fleshy lower lip and stared anxiously around .	0.8685707103996049	False
364	Cornelius bit his lip .	0.9494256258312541	False
365	Wishart bit his lip .	0.9608898510150783	False
366	Lou bit her lip but took the hint and settled quietly into her seat .	0.8199929165719222	False
367	The twins at this point turned hurriedly away and bit their lips .	0.718402027919643	False
368	Charles bit on his lower lip and looked to the side as if there he would find the answer to the question ; then shook his head , saying , ‘ You know , I could n't say . ’	0.5773479625094817	True
369	’ She bit her lip and played with her teaspoon .	0.848624236967651	False
370	‘ Wot 's … ’ but he bit his lip and kept silent .	0.7488307803995844	False
371	""" How — "" she began and then bit her lip and said , "" I 'll have some supper and then go up and see him . """	0.6323120731952253	False
372	""" Matthew — "" began Sara and then stopped and bit her lip ."	0.7559858541658201	False
373	She bit her lip and grinned .	0.9066877181803973	False
374	"If it had n't been for Matthew — "" She bit her lip , and then continued a moment later , "" It was odd how I met him ."	0.6782762114820207	False
375	‘ They might not set up a road block , ’ said Jean , biting her lip .	0.6140237485434817	False
376	His face tightened , his teeth bit into his lower lip .	0.8587911450380439	False
377	The driver is sitting forward , biting his lip and frowning , revving the engine , shifting , drumming his fingers ; impatience and annoyance are being expressed through every pore of his being .	0.6530489742584282	False
378	He started to bite his lip .	0.8495147374709316	False
379	If you meet a young man , ’ she instructed , ‘ bite upon your lips and give your cheeks a rub to bring up the colour . ’	0.7198563082266379	False
380	Tamar bit her lip .	0.9606197096652034	False
381	She bound her brows and bit her lower lip and generally carried on like someone with serious constipation .	0.7712326250147579	False
382	She bit her lip furiously .	0.924605209135326	False
383	I noticed that the assistant bank manager was biting his lower lip and grinding his right fist into his left palm .	0.7665386687953233	False
384	She bit her lip to stem the rising panic , her eyes huge and frightened , and heard him curse .	0.7821620018443777	False
385	Then he bit his lip , and was silent .	0.8301684498186881	False
386	Now she stopped , biting her lip .	0.8787400662536728	False
387	She bit her lip , feeling the tension curling in hot little spirals in her stomach as she realised that once again he was slowly and insistently drawing her into one of those disturbingly intimate conversations .	0.7342736020361936	False
388	I nearly bit my lip when I saw that header from Fairclough looping into the top right hand corner from the McAllister free kick .	0.6018826874213169	False
