	Sentence	Unsupervised Metric	Classification
19	The six condemned to death , with another six who were sentenced to life imprisonment , went to the Supreme Court , whose five judges unanimously dismissed their appeals .	1.2852225214263924	True
20	Research Grant ( Project )	1.3617231467182809	True
21	So Julie smiled at us , in a half-proud , half-scared sort of way , that made her look more as if she was going to burst into tears , and marched up the street , pigtails bobbing , and over the main road to the bus-stop , and stood there gazing across at us with blank eyes while the traffic trundled backwards and forwards between us .	1.7776870882497706	True
22	Research Grant ( Project )	1.3617231467182809	True
23	Resist the temptation to deposit money in currencies with a high interest rate , or borrow in currencies with a low interest rate , if there is no matching underlying cash flow in that currency .	1.3982331880622005	True
24	Paul Nicholson , harpsichord , is a familiar face in Tilford Church , last seen recently on television as a continuo player with the Choir of 16 in a broadcast from Dublin to celebrate the 200th anniversary of the first performance of Handel 's Messiah .	1.2883515401108132	True
25	Toby pursed his lips as he poured .	2.4913726481901772	True
26	Finally , it is worth mentioning the possibility that the traditional sadness and dejection with which the first crops were cut in Egypt , or the seed was sown in Greece and elsewhere originates in the same unconscious depressive complex .	1.312213152808184	True
27	Research Grant ( Project )	1.3617231467182809	True
28	I gritted my teeth and nodded , refusing to be drawn .	2.356429041221232	True
29	‘ Yes , my lord — beg pardon , Mr Smith !	2.2713787840605413	True
30	He was remanded in custody for a week .	1.5980558408913745	True
31	I beg your pardon , it does look like a Beech bowl does n't it ?	2.1901005258640116	True
32	The French boy pursed his lips suddenly in an expression of disgust .	2.597550314005576	True
33	From there the single line emerged onto the road , and along one side of it the train to West Cork would puff and blow at a brisk but not incautious pace , its smoke staining the leaves of the roadside trees , the guard ringing his bell almost without stop until they were approaching Carrigrohane and could reasonably expect to be out of range of busy pedestrians , excited children , and messenger boys on bicycles plaguing the engine-driver by trying to outspeed him .	1.5126183353986957	True
34	Research Grant ( Project )	1.3617231467182809	True
35	Research Grant ( Project )	1.3617231467182809	True
36	‘ You 're a darling , Pogo , ’ Madeleine said , throwing her arms round his neck and kissing his cheek .	1.024206429656057	True
37	Research Grant ( Personal )	1.4107333130760302	True
38	"In the western Amazonian town of Xapuri , Acre province , a cattle rancher , Darly Alves da Silva , 56 , and his son Darci Alves Pereire , 23 , were sentenced to 19 years ' imprisonment on Dec. 15 for the premeditated murder of Francisco "" Chico "" Mendes Filho , the internationally acclaimed environmentalist and leader of the seringueiros rubber-tappers ' union , who was murdered on Dec. 22 , 1988 [ see p. 36459 ] ."	1.401885960956242	True
39	That did n't ring their bells either .	1.3282197866292735	True
40	His ‘ friend ’ German chancellor Helmut Kohl led the unexpected push at the Edinburgh Summit to make Britain and Denmark ratify the Maastricht Treaty by July .	1.2379375141569766	True
41	’ Thank goodness I 've got through to you at last .	1.7338981688510668	True
42	When the press were allowed to interview the star-spangled jailbird , Mitchum said , ‘ Yes , boys , I was smoking a marijuana cigarette when they came in . ’	1.012343433716309	True
43	I beg your pardon ?	2.050994219316327	True
44	I it 's oh it 's a nice noise , I beg your pardon .	2.193333544440677	True
45	""" Well , I 'm not quite sure that she might n't burst into tears , or perhaps suddenly take all her clothes off "" This had actually once happened to Richard at Nestor and Sage , the investment counsellors where he worked ."	1.8388165391971714	True
46	Becky burst into tears .	1.4978614983931098	True
47	A FURNITURE recycling scheme celebrating its first anniversary has established itself as a lifeline for a town 's needy families .	1.1904024842885517	True
48	she rang it and this bell started going	1.2284301956453847	True
49	It is calling for a public education campaign to bridge the gap and help people prepare for caring in advance .	1.3051811811217757	True
50	He shuffled his feet and pursed his lips , trying to conceal his embarrassment and surprise at this dangerous , clever English clerk .	2.572413883494108	True
51	Or the Christmas Tree which we light with candles and bedeck with gifts to announce the rebirth of the sun .	0.7456813649321617	True
52	Mandeville bit his lip .	1.482920807172183	True
53	Research Grant ( Project )	1.3617231467182809	True
54	At the time of my infarct I was three stone overweight , smoked 60 cigarettes a day , hated health food ; my idea of a perfect dinner was a plateful of greasy cholesterol .	1.0970909794834067	True
55	She tried to follow and almost fell down the stairs , gritting her teeth to prevent herself passing out .	2.381625169888422	True
56	’ You light the candle . ’	0.7295033286363481	True
57	‘ No , thank goodness .	1.6137652328032956	True
58	Billy kissed me on the cheek an' I got all silly an' decided 'e was too forward , ’ she said , not divulging to Annie what happened later , when they were walking home and Billy tried to make love to her .	1.051662462189678	True
59	That temptation should be resisted .	1.1099163885747214	True
60	‘ I beg your pardon , Miss Marlowe .	2.1090410561112796	True
61	Meredith bit her lip .	1.4780395855661155	True
62	‘ Oh , I beg your pardon , Rose .	2.127007726621497	True
63	To ask the Secretary of State for the Home Department whether he will make a statement on the guidelines for the period of imprisonment to be served before prisoners sentenced to life imprisonment will be released on licence .	1.3113931830830605	True
64	I beg your pardon ?	2.050994219316327	True
65	She bit on her bottom lip as he moved into her roughly , his breath coming faster and changing to a pant .	1.567095061563358	True
66	If it was someone else they 're hardly likely to ring the door bell with Jim standing beside the front door , are they ?	1.3488472042661785	True
67	No , no deaths thank goodness .	1.717445320534241	True
68	ORGANISERS of a service aimed at reuniting lost pets with their owners have just celebrated the group 's first anniversary .	1.079780222643386	True
69	"Indeed , in 1979 Pat Rogers of the University of Bristol relates the passing of the earlier crisis in English studies to the rise of the new pluralism : "" There is , thank goodness , no great crisis of confidence in English Studies …"	1.9807361708316162	True
70	In a few days time the nation will again pay lip service to the thousands killed in action during the Second World War , while preparing to celebrate the 50th anniversary of the Battle of the Atlantic with a spectacular visit from a NATO fleet in May .	1.285753831255924	True
71	Intermediate Members may normally enrol on the Professional Diploma Course but may be required to undertake , in the early part of the course , a schedule of bridging studies designed to fill any gaps in their profile of achievement .	1.1609344222616262	True
72	4 : Research Grant	1.3646671355650544	True
73	She stopped and bit her lip anxiously .	1.5060458626105637	True
74	So he 'd ring the bells in other churches as well ?	1.4165200776151017	True
75	Research Grant ( Project )	1.3617231467182809	True
76	Peter Turton , 28 , was further remanded in custody by Bootle magistrates today charged with murdering his mother in Crosby .	1.5778353780232817	True
77	Christina flung her arms around him and kissed him on the cheek .	0.9567648834972292	True
78	He gave her food to eat , and watched her , while he quietly smoked a cigarette .	0.9687438511364898	True
79	On the Monday and the Tuesday he came to the front of the house and rang the hall door bell .	1.31447532694308	True
80	We speak of the ‘ sacrifices ’ we make for one another — that notion rings many bells .	1.4883913750885254	True
81	Backing has also come from the Strathfoyle Community Association , which has just celebrated its 20th anniversary .	1.1923097423748334	True
82	Lightly shrug both shoulders , bringing them up to your ears , then dropping them down .	2.248810660640433	True
83	One morning a letter arrived from my literary agent , Michael Sissons , enclosing a handwritten manuscript of some 100,000 words written by a prisoner named David Cooper who , ten years earlier , had been sentenced to life imprisonment for his part in the Luton murder .	1.3629260332638815	True
84	Lord Henry Wotton lay back in his chair and smoked his cigarette .	0.8940175208853185	True
85	And when she tried to interest him in niente acqua , he laughed as he limped round his shelves serving several customers at once and , shrugging his high shoulders , said , ‘ Non c'è pioggia , non c'è acqua . ’	2.197862267655854	True
86	Research Grant ( Project )	1.3617231467182809	True
87	Merry pursed her lips in a silent whistle .	2.532361828685804	True
88	Members of Congress and administration officials ought , in theory , to be wringing their hands this week ; most are shrugging their shoulders .	2.2755484514312063	True
89	‘ Thanks , ’ he grinned , then leant over and kissed her on the cheek .	0.9889373252369034	True
90	Rogers leaned forward and licked his lips .	1.7234361743463111	True
91	4 : Research Grant	1.3646671355650544	True
92	Now the seeds had been sown .	1.060719926572221	True
93	I says I beg your pardon ?	2.0871096106941587	True
94	Yes , wind them round and this should , should generate a charge which rang bells and sounded bells and then er you lift up a telephone and plug in a jack and , and take a message in that way .	1.5709702468154294	True
95	‘ When we reached our houses , Lily kissed my cheek and ran in .	1.0695516850608193	True
96	Having done a railway trip together to the West Somerset Railway to celebrate our Silver Wedding anniversary , at a time when we could n't have a party , my wife and I recently held a belated one at the Gwili Railway , ably assisted by family , friends and some members of the BCRS committee .	1.2632958430805767	True
97	I shrugged my shoulders and then the hospital came on the line .	2.185047539433369	True
98	Everybody was smoking the way they did when cigarettes were glamorous .	0.805997617054461	True
99	He was remanded in custody in Nottingham .	1.5229003409302573	True
100	An army camp that was set up to support the Normandy landings and has become the lynchpin of the British Army is celebrating its fiftieth anniversary .	1.2861254827736026	True
101	She recently celebrated her first anniversary as Cleveland 's only agony aunt for pets .	1.0476845239140005	True
102	rings a bell	1.1255262510072204	True
103	‘ All right , ’ Finlayson said easily , licking the drops off his upper lip .	1.7513950512156524	True
104	Lee shrugged his shoulders .	2.049892081893258	True
105	A senior British source said yesterday : ‘ If the Irish find they can not ratify the Maastricht treaty there is n't going to be a treaty . ’	1.326963692174833	True
106	He kissed her cheek .	0.924573644976283	True
107	Lamb and Canning were both remanded in custody for one week .	1.6235086146772475	True
108	At last he was freed , and gritting his teeth , Jack took the small forearm firmly in his hands and lifted it quickly off the last spike .	2.3941167594864163	True
109	On June 30 , 1989 , former British Army corporal Dennis Beahan was sentenced to life imprisonment for his part in an abortive attempt to free five Zimbabwean saboteurs ( including the above three ) from prison in June 1988 .	1.364764900055192	True
110	Sitting between the driver and the sergeant , she gritted her teeth as her bones were pounded by every pothole in Port-au-Prince .	2.376346685053665	True
111	He shrugged the shirt from his broad shoulders and threw it casually on to a chair .	2.0834465767027797	True
112	‘ I do , ’ Rory said , biting his lip and looking down at his glass .	1.6034074785588315	True
113	In the absence of other worm supplies it may be hard to resist the temptation of feeding tubifex , particularly if one has not yet had any casualties following feeding .	1.3224246302071825	True
114	Research Grant ( Project )	1.3617231467182809	True
115	There the higher number of offenders sentenced to imprisonment , augmented by a burgeoning population of unconvicted persons remanded in custody awaiting trial , regularly exceeded the capacity of the prison system to contain them in acceptable conditions .	1.686523550941688	True
116	THE ANNIVERSARY of a Darlington landmark might still be celebrated despite fears it would go unnoticed .	0.9716067310834265	True
117	He began to kiss her cheek , her ear , her throat , and his words were whispered against her tingling skin .	0.990829270592363	True
118	‘ I beg your pardon .	2.073645401622751	True
119	The clanging from the blacksmith 's rang like a bell through the air ; somewhere a child cried , the son or daughter of one of the garrison .	1.429164118639533	True
120	Er I , I was a messenger for a time for the er , we lived in Lane and I was a messenger for a time with the erm A R P headquarters in Drive , now when my uncle got married and he had two children and I 'd , they were issuing gas masks and I had to go down and fetch a gas mask for his daughter and they were great big ones that used to envelope the whole babies with a bellows on the side that the mothers used to have to pump when they were in them , thank goodness we never had to use them and erm	1.9200034828500012	True
121	Research Grant ( Project )	1.3617231467182809	True
122	A CROWN Prosecution Service solicitor was sentenced to life imprisonment yesterday for murdering his wife , a student nurse , with a hammer .	1.2968150904535611	True
123	R A F Benson in Oxfordshire celebrates its 50th anniversary this week .	1.0853260148780184	True
124	Research Grant ( Project )	1.3617231467182809	True
125	Bridging the Pragmademic Gap	0.9712837904761207	True
126	Oh I beg your pardon	2.054182306096674	True
127	Well we were gon na go to the pub and celebrate my three year anniversary of suffering this department .	1.1349009821188956	True
128	‘ I saw the skeletons and — ’ To his surprise , he had to stop , in case he burst into tears .	1.7589464713955452	True
129	He was subsequently sentenced to two years imprisonment .	1.1464247940779901	True
130	‘ I beg your pardon ? ’	2.084244877698172	True
131	Research Grant ( Project )	1.3617231467182809	True
132	Linda Kelly , 44 , of Alston Avenue , Cramlington , was remanded in custody by Blyth magistrates at the weekend charged with murdering her husband , Michael , at their home last Friday .	1.6786050641338501	True
133	Research Grant ( Project )	1.3617231467182809	True
134	She gritted her teeth .	2.2551190063275346	True
135	As he was waiting for the barmaid to pour the drinks , Dexter could not resist temptation .	1.4158558461964463	True
136	‘ I beg your pardon ? ’	2.084244877698172	True
137	One kiss — a seed is sown ,	1.1399019662912904	True
138	"He paused , bit his lip lightly for a second , "" But I do n't know what you 're doing ."	1.6550098944447023	True
139	Research Grant ( Project )	1.3617231467182809	True
140	Resist the temptation to climb onto the ledge , for this is one of those red herrings which prove difficult to retreat from , and make haste with the short traverse , after which a few moves on rounded layaways gain the surprisingly airy belay .	1.3182685742181668	True
141	He was remanded in custody to appear at Crumlin Road court on September 17 .	1.5895091298951975	True
142	She belted her raincoat firmly and pursed her lips .	2.486017370518188	True
143	Fighting a fearful urge to burst into tears , Daisy giggled instead .	1.6159272305967338	True
144	The editing problem is that this particular group of shots ends with the boat 's abrupt departure — we go suddenly from shots of the men at work to one in which the boat is already in motion : in effect , we have a jump-cut , and your task as editor is to find some way of bridging the gap in the action .	1.2829717314714755	True
145	— David Clark , 21 , of Station Road , Darlington , was remanded in custody for a week when he appeared before Darlington magistrates yesterday charged with causing grievous bodily harm to Michael Gibson .	1.6674949547853235	True
146	The tenth anniversary of the civil rights movement was celebrated on 1 January 1979 amidst a growing alienation of the minority Catholic population , a rising toll not only of violence but also of poverty and unemployment in the six counties , and an increasingly unbridgeable gulf within the majority Protestant ranks , with the Official Unionists and the so-called Democratic Unionists under the Revd Ian Paisley vying with one another in intransigence and extremism .	1.088927525451612	True
147	"She bursts into tears of pride at the very mention . """	1.6723024660399775	True
148	I 'd thought it was Dargaville but when we reached the small town of Warkworth , the name ‘ rang a bell ’ .	1.4212364118370941	True
149	George sat on his haunches , biting his lip inside the mask .	1.5679469707931488	True
150	She removed the wrapping from her supper , then stopped , biting her lip thoughtfully , tempted to lead Luke on a little , to let him worry .	1.6101742990819161	True
151	Mr. Butler was sentenced to eight months ' imprisonment .	1.15674637537397	True
152	‘ I beg your pardon ? ’ said Dolly haughtily .	2.111417417515423	True
153	Research Grant ( Project )	1.3617231467182809	True
154	If , over the last five years X/Open has been providing specifications for ‘ open systems plumbing , ’ bridging the gap between vendor products and user requirements , the introduction of XPG4 , X/Open hopes , will see it re-cast as a ‘ standards integrator . ’	1.3021738917226333	True
155	Rex bit his lip .	1.4896584961834	True
156	Thank goodness they 're not looking for me , he thought as he crossed the room .	1.7934926701856138	True
157	Would Mr Lawson then have resisted the temptation to trundle round his Cabinet colleagues , showing off his muscles and boasting that he alone had faced up to the Iron Lady and won ?	1.3749346983181472	True
158	James Thear , 28 , of Aspley Gardens , Kenton , Newcastle , was remanded in custody by Newcastle Crown Court yesterday on firearms charges following a siege in Little Benton last December .	1.6124941405857909	True
159	She bit her lip and turned away from the older nurse .	1.5750713623814407	True
160	We will not cheat health authorities by agreeing pay awards which are not fully funded and leaving managers to bridge the gap by cutting patient care .	1.348570504835585	True
161	You do n't need to ring the bell .	1.4105862573879213	True
162	Research Grant ( Project )	1.3617231467182809	True
163	His lips were pursed , as if with impatience .	2.5980606546691796	True
164	Bonard bit his lip and turned his gaze once more to the horizon .	1.5932992931606522	True
165	Having failed to persuade Mr Shankly to change his mind , Liverpool 's board resisted the temptation to appoint another charismatic manager .	1.3298944305497116	True
166	The two-plus-four treaty had been ratified by Germany and the United States in October 1990 [ see p. 37762 ] , by the United Kingdom in November [ see p. 37867 ] and by France on Dec. 13 .	1.3619652718460722	True
167	He turned his head and glanced to where Martin was taking off his overcoat , and Martin raised his eyebrows , pursed his lips and nodded his head , the action saying , ‘ You 're in for it again , laddie . ’	2.590911767668171	True
168	Woolley pursed his thin lips and addressed Rogers and Kimberley in particular .	2.5682783337536796	True
169	The other shrugged his shoulders .	2.121517232033585	True
170	Look , British Library Chambers I beg your pardon .	2.160256027842464	True
171	She bursting into tears and ran off home !	1.5909111573994383	True
172	We rang the bell which made musical chimes , and the admiral answered it .	1.3634905178540058	True
173	Historians must therefore bridge these gaps by intelligent and imaginative thinking .	1.195150769084151	True
174	Today they were each sentenced to four years imprisonment .	1.1771541382039121	True
175	He would return to her , to beg her pardon for so basely misjudging her , and they would find again the former ease of friendship , the lack of which now gaped in her life like an open wound .	2.240139396921314	True
176	Standing on tiptoe , she kissed him on the cheek .	0.935725621342678	True
177	A FOUNDING member of the Royal Air Force from Essex will today be meeting the Queen to celebrate the service 's 75th anniversary .	1.0566460291349975	True
178	Beg your pardon ?	2.0466844215351654	True
179	Nanette shrugged her shoulders .	2.0363454239742254	True
180	‘ I beg your pardon ! ’	2.0867405551224514	True
181	Over 1,480 guests came from around the world to celebrate the 50th Anniversary of the Battle .	1.142847906585459	True
182	Having told her story with some brio , Miss Breeze burst into tears and was comforted by the motherly Miss Maitland .	1.7159696035183702	True
183	The woman was remanded in custody until Friday .	1.5578587271866216	True
184	‘ I beg your pardon .	2.073645401622751	True
185	‘ We arrived at 10.55 and rang the bell .	1.3156476899716583	True
186	They can resist temptation long enough to make decisions based on good sense .	1.3744905144605593	True
187	Birkett shrugged his shoulders and went on with the fish cakes .	2.1945115743395034	True
188	He soon switched his attention to bridging the 100-mile gap between the Franco-Belgian telegraph wire which ended at Brussels and the German one at Aachen .	1.1995056882716004	True
189	‘ I think the name rings a bell . ’ ’	1.3639091968219728	True
190	Research Grant ( Project )	1.3617231467182809	True
191	Research Grant ( Project )	1.3617231467182809	True
192	Leach was remanded in custody until Friday .	1.5267094804927401	True
193	Glaring at Luke , she burst into tears .	1.6040542896705845	True
194	Joseph Slatter was remanded in police custody .	1.4338001866738361	True
195	Knocker shrugged his massive shoulders with look of resignation on his face .	2.1179455733986297	True
196	Resist that temptation by turning it on its head .	1.2291298907303922	True
197	William Tanner walked into the flat with Danny following behind him and both men bent over in turn to kiss Carrie on the cheek .	1.044448182900835	True
198	Frank replies , ‘ I beg your pardon ? ’ 'The funny beret and the Humphrey Bogart raincoat . ’	2.1774265619993813	True
199	sorry I saw it yes I beg your pardon , I 'm sorry	2.133054280936215	True
200	The Grain Terminal celebrates its 10 year anniversary	0.9330899244694228	True
201	Their behaviour was at times appalling ; when little they would spend long stretches of each class on the floor behind the benches , playing with bits of mercury , pricking it with needles and pen nibs , watching it slip into the coarse splintery cracks of the dusty floorboards , and forcing it out again , marvelling at the way it shrugged the dirt off its rounded shoulders .	2.149081549059063	True
202	A man sat in the cab attached to the trailer vehicle , smoking a cigarette , reading a newspaper .	0.9355436481783934	True
203	This year has ben particularly hectic , celebrating our 75th anniversary with many special events .	1.0953821478412598	True
204	Leonard is n't orthodox , thank goodness , or I 'd have to shave off all my hair .	1.8007190737265582	True
205	Nick had grasped that something big was amiss , and when the truth became known , through Linda 's crying , he too burst into tears .	1.736610196200454	True
206	Amy shrugged her shoulders .	2.0442909945447445	True
207	I hope that the hon. Member for Thanet , North ( Mr. Gale ) will resist the temptation to depart from the Bill under discussion .	1.3549059371335619	True
208	The whistle came again , stronger , almost threatening , and Thomas , pursing his lips , returned the call , raising his hands like a priest giving a benediction .	2.6293961703961095	True
209	Research Grant ( Project )	1.3617231467182809	True
210	She bit her lip , jolted into considering this unwelcome snip of observation .	1.6076421593252759	True
211	Robyn pursed her lips and tilted her chin , eyes flashing at the scathing tone of his voice .	2.52671718396601	True
212	Shannon named the television station where she 'd worked before turning freelance , and the other woman pursed her lips thoughtfully .	2.6057860825996633	True
213	Claudia shrugged her shoulders .	2.0432981063093236	True
214	She frowned , shaking her head , then as the name rang a bell in her mind she looked up quickly .	1.4214382638418988	True
215	So now you 're imagining that he , whoever he is , popped this through the letterbox , waited till she had had time to read it , then rang the bell and invited her to take a stroll with him .	1.4818557915746298	True
216	‘ The future risks are tremendous , ’ said Mr John Roberts , a Panama expert who served as general counsel on the Senate Armed Services Committee when the Panama Canal treaties were ratified in 1978 .	1.3809572582761211	True
217	In winning the battle , as we shall see , they had sown the seeds of losing the war .	1.2411811493084954	True
218	You can easily demonstrate the efficiency of this system by lighting a harmless smoke candle close to the lower entrance .	0.7600700024149397	True
219	He rang the bell to call Barrymore , and asked him if he could explain the crying .	1.4158336499467516	True
220	He bent his blond head , kissed her , and stroked her cheek .	0.924254134148441	True
221	John Lennon dropped in on it , and got embarrassed when the poet , naked except for a pair of underpants draped round his head , kissed him on the cheek .	1.0090224216197805	True
222	Thank goodness , the current pensions policy is improving the position : many more people will retire with second pensions .	1.8752464642279907	True
223	4 : Research Grant	1.3646671355650544	True
224	There are some signs that the market is itself seeking to bridge this gap between ownership and control .	1.2211104827999035	True
225	In a moment the candle was lit again , and I recognized my attacker .	0.741375742647992	True
226	‘ Well , thank goodness for that ! ’	1.646849099291933	True
227	In one week I listened to the English boy singing the praises of my dark colouring and frizzy hair , felt him kiss me on the cheek with obvious pleasure whenever I cooked a meal and when I came in from work , or when we sat watching television together , and found him waiting for me at the end of the road when I was late back for some reason .	1.0502438703674588	True
228	The candle was then lit by her partner , and placed between her lips .	0.7253035072696529	True
229	Well , er , this year instead of sowing their tomato seeds right from , from seeds	1.150915036045943	True
230	The wife is the means through which a man transmits his lineage to his son ; she is often compared to a field in which her husband sows his seed for the continuation of his lineage .	1.2601799101625677	True
231	She bent over and kissed Midwinter on the cheek .	0.9795298511968491	True
232	Frau Nordern bit her lip in vexation .	1.5315751261154213	True
233	They are experiencing what women have always known — that the life-sustaining relationships that enable us to grit our teeth and pick our way through the mess made by men , to endure and to survive , are those we share with other women : our mothers , our sisters , our neighbours and friends .	2.4638060515595095	True
234	Research Grant ( Project )	1.3617231467182809	True
235	Nope , it does n't light my candle !	0.6586347586254659	False
236	Only the unfeeling Moor was left to succour her and she gritted her teeth as she began to climb a rocky incline , refusing to think about the future .	2.3990361416149346	True
237	‘ I beg your pardon ? ’	2.084244877698172	True
238	4 : Research Grant	1.3646671355650544	True
239	With distant astonishment at her own efficiency , she heard her voice saying very clearly and reasonably : ‘ I do beg your pardon , but I came to you as the nearest house .	2.2350598567654067	True
240	Research Grant ( Project )	1.3617231467182809	True
241	This time Feltham magistrates remanded him in custody .	1.4633714597015275	True
242	Down on Eagle Creek a hundred or so lit craft bob decoratively like candles in a Japanese water bowl .	0.7362224524624013	True
243	Judge Tony Briggs sentenced him to 18 months imprisonment suspended for two years .	1.146691011153515	True
244	Chesarynth gritted her teeth , her lips clamped on half-formed phrases that would give the game away , knowing she was n't good enough to deserve the shining wonder the meanings sang inside her .	2.3881016658390926	True
245	Sally-Anne — she would not be McAllister again until she reached Vetch Street — bit her lip .	1.5700667539507995	True
246	They were charged with burglary and the theft of a Ford Sierra Cosworth , and remanded in custody for seven days .	1.6681393508652094	True
247	In the fading light Tina , wearing greenish-blue Indian cotton with silver alloy chains of Kabul turquoises and coral round her neck , began lighting yellow wax candles set in saucers .	0.6934466784827541	False
248	I 'll grit my teeth and attack the course tomorrow — death or glory , nothing in between . ’	2.446138350857126	True
249	BRIDGING THE GAP	0.9712837904761208	True
250	When I first started to smoke a cigarette , I felt ill but I kept on because everyone else was doing it , but with sniffing glue when I first tried it I enjoyed it , it 's something I did enjoy , that 's the reason I started anyway . ’	1.0919780455443706	True
251	In a furious letter he told him not to interfere in Britain 's moves to ratify the Maastricht Treaty .	1.3120302771103571	True
252	In July 1990 James Smith , Minister of Labour in the previous JLP adminstration , was convicted of fraud involving misappropriation of payments for Jamaicans working on farms in North America , and was sentenced to five years ' imprisonment and hard labour .	1.3452109408829362	True
253	Research Grant ( Project )	1.3617231467182809	True
254	A flood of heat engulfed her , and she bit her lip , curling on to her side and pressing her hands to her hot face .	1.5707700161181677	True
255	THANK goodness Hallowe'en is over — and what a shame that this time of superstition and harmless fun has been replaced by an imported nonsense called trick-or-treat .	1.8512241710378317	True
256	4 : Research Grant	1.3646671355650544	True
257	He kissed her lightly on the cheek , then turned and walked out of the hotel .	0.973281038574211	True
258	I know we have all heard of cases where someone has smoked sixty cigarettes a day and still lived to a ripe old age — but is it really worth taking the chance ?	1.1039821255274953	True
259	You may consider the susceptibility as the soil in which the seeds of disease are sown .	1.1406530468714795	True
260	If it was n't , she would just have to grit her teeth and start all over again .	2.4078603530014377	True
261	‘ I beg your pardon ? ’	2.084244877698172	True
262	‘ Even under these circumstances , ’ Ace said , ‘ I think I can resist the temptation .	1.3683103503815788	True
263	‘ Well , thank goodness for that .	1.6726813225846446	True
264	Suddenly Rachel leant over and kissed Phoebe quite gently on the cheek , and then she turned and led the way downstairs .	0.9965172962746199	True
265	At their trial , in which Mathews was the principal prosecution witness , they were all sentenced to life imprisonment with a recommendation they serve not less than twenty years .	1.3099690911504256	True
266	On Belfast I 've been told , and and my oversight , beg your pardon , that erm I mentioned the four regional	2.201189075534562	True
267	Across the road from where we stayed is the track of the LB Narrow Gauge Railway which is celebrating its 25th anniversary .	1.3233870632012545	True
268	In the talk , first Mr Preshous ( Principal of the Bishop 's Castle ommunity College ) recalled how they came to Bishop 's Castle in 1973 when the Borough was celebrating Charter Year marking the 400th anniversary of the granting of the Borough Charter .	1.2215847831087934	True
269	It is often better to bite your lip and let pupils charge off in the ‘ wrong ’ direction , because the more of this kind of work you do the less you will be able to define ‘ wrong ’ .	1.7331911372790074	True
270	It may be wondered both whether it is actually open to a group of Member States to enter into an agreement on a matter which would appear to fall within Community competence ( at least if Maastricht comes into force ) and how far this is an indicator of things to come if some Member States do not ratify the Maastricht Treaty .	1.357599909442885	True
271	Nervously she licked dry lips and , into what seemed a sudden stillness , heard him catch his breath .	1.8469717877566276	True
272	Claire burst into tears .	1.503858737651855	True
273	Gritting his teeth against the pain , he made a grab with his right hand and ripped the knife from its sheath .	2.374892000225199	True
274	It would not be too extreme to ascribe insanity to a headmaster with no pupils ringing a long-silent bell in an empty school .	1.5097910572449034	True
275	I had left Armstrong too long and I hurried back , resisting the temptation to damage the Sierra in some small way ( just for peace of mind ) .	1.3503228802087375	True
276	Research Grant ( Project )	1.3617231467182809	True
277	In a letter he told him not to interfere in Britain 's moves to ratify the Maastricht Treaty .	1.3061468347547756	True
278	The seeds of her later action are sown here , and Troilus is responsible .	1.0665105016247785	True
279	‘ Please , sir , may I ring the bell ? ’	1.4064475281560627	True
280	He bit his lip thoughtfully .	1.4911050433427468	True
281	Leaning across she kissed him on the cheek .	0.9408940750778514	True
282	There was a slight shrillness to her voice and she bit her lip to contain the rising feeling of panic .	1.6172846415963298	True
283	Then , from behind me , an unfamiliar voice sounded : ‘ Oh , ring my bells . ’	1.3588495205634754	True
284	Robyn bit her lip and half considered throwing the whole lot over him .	1.5954014022138052	True
