	Sentence	Unsupervised Metric	Classification
101	Oh I beg your pardon then .	0.9161719213179192	True
102	‘ I beg your pardon .	0.9046488773638383	True
103	‘ I beg your pardon , but I can not ! ’	0.9046488773638383	True
104	‘ I beg your pardon , Rose , ’ she managed , a faint smile crossing her face .	0.9046488773638383	True
105	‘ I beg your pardon .	0.9046488773638383	True
106	‘ I beg your pardon , Mr Beckenham , but I am , you will recall , Miss Kyte 's man of business in her new capacity . ’	0.9046488773638383	True
107	He would return to her , to beg her pardon for so basely misjudging her , and they would find again the former ease of friendship , the lack of which now gaped in her life like an open wound .	0.906862576757998	True
108	‘ I beg your pardon ? ’ she queried weakly .	0.9046488773638383	True
109	‘ I beg your pardon . ’	0.9046488773638383	True
110	‘ I beg your pardon if I seemed ungracious .	0.9046488773638383	True
111	‘ I beg your pardon , but who are you ? ’	0.9046488773638383	True
112	‘ I beg your pardon , ma'am .	0.9046488773638383	True
113	‘ I beg your pardon , ma'am ? ’	0.9046488773638383	True
114	‘ I beg your pardon , Miss Merchiston , ’ Theda began in the subservient tone of un underling , for there was no point in drawing Araminta 's fire .	0.9046488773638383	True
115	‘ I have only to beg your pardon , Miss Kyte , and confess that I entirely misread the situation .	0.9046488773638383	True
116	‘ I beg your pardon , Mrs Diggory , ’ she said contritely .	0.9046488773638383	True
117	you know this is the sort of thing and really , you know , sort of cropped hair and enormous moustaches like yard brushes , or this is the story that was told to me , and , and then there was this , all this , all this chortling about why their moustaches were so lubricant , oh yes , er so , so luxurious er rather , I beg your pardon , and erm	0.9352833651854001	True
118	Ah I beg oh I beg your pardon in that case erm	0.9518457160265666	True
119	‘ I beg your pardon , ’ he said mockingly .	0.9046488773638383	True
120	‘ I beg your pardon ? ’	0.9046488773638383	True
121	‘ I beg yer pardon , ’ said Mr Thatcher in amazement .	0.9046488773638383	True
122	‘ I beg your pardon , Madam …	0.9046488773638383	True
123	He paused , bowed towards Elsa and said , ‘ I do beg your pardon .	0.9046488773638383	True
124	‘ I beg your pardon , sir .	0.9046488773638383	True
125	‘ I beg your pardon , Adolph ? ’	0.9046488773638383	True
126	‘ I beg your pardon , Mr Chatterton .	0.9046488773638383	True
127	‘ I beg your pardon ? ’	0.9046488773638383	True
128	I beg your pardon , gentlemen .	0.927512763806448	True
129	‘ Mostly died too , of the Bloody Flux — begging your pardon , ma'am .	0.9046488773638383	True
130	‘ Beg your pardon , Sir .	0.9046488773638383	True
131	‘ I beg your pardon ? ’	0.9046488773638383	True
132	‘ I beg your pardon ! ’	0.9046488773638383	True
133	‘ I beg your pardon ? ’ said Mrs Cramp again , reeling back as if she had just been slapped in the face .	0.9046488773638383	True
134	‘ I beg your pardon ? ’	0.9046488773638383	True
135	‘ I beg your pardon ? ’	0.9046488773638383	True
136	I beg your pardon ?	0.9790963311871779	True
137	‘ I beg your pardon ? ’	0.9046488773638383	True
138	‘ I beg your pardon .	0.9046488773638383	True
139	‘ I beg your pardon , ’ the man said .	0.9046488773638383	True
140	‘ I beg your pardon ? ’ she queried blankly .	0.9046488773638383	True
141	‘ I beg your pardon ? ’	0.9046488773638383	True
142	‘ I beg your pardon ? ’	0.9046488773638383	True
143	This gentleman behind me , and myself I beg you pardon , did I say Manchester City ?	0.9098243037697958	True
144	‘ Well , I beg your pardon ! ’	0.9046488773638383	True
145	‘ I beg your pardon ? ’	0.9046488773638383	True
146	‘ I beg your pardon ? ’	0.9046488773638383	True
147	‘ I beg your pardon ? ’	0.9046488773638383	True
148	‘ I beg your pardon ? ’	0.9046488773638383	True
149	‘ I beg your pardon ? ’	0.9046488773638383	True
150	‘ I beg your pardon ? ’	0.9046488773638383	True
151	‘ I beg your pardon ? ’	0.9046488773638383	True
152	‘ I beg your pardon ? ’	0.9046488773638383	True
153	‘ I beg your pardon ? ’	0.9046488773638383	True
154	After it , if he 's any sense , Siward will execute the whole brood , including your cousin the Bishop , begging your pardon .	0.896186213987098	True
155	‘ I beg your pardon ? ’	0.9046488773638383	True
156	‘ As first ( I beg your Pardon tho ’ )	0.9046488773638383	True
157	Frank replies , ‘ I beg your pardon ? ’ 'The funny beret and the Humphrey Bogart raincoat . ’	0.9046488773638383	True
158	‘ I beg your pardon ? ’	0.9046488773638383	True
159	‘ I beg your pardon ? ’	0.9046488773638383	True
160	And then er no I beg your pardon that 's wrong .	0.8991657814383796	True
161	beg your pardon ?	0.8858078796675019	True
162	‘ I beg your pardon ? ’	0.9046488773638383	True
163	‘ I beg your pardon ? ’	0.9046488773638383	True
164	I beg your pardon ?	0.9790963311871779	True
165	Oh beg your pardon , right , sorry	0.9608480661216462	True
166	‘ I beg your pardon ? ’	0.9046488773638383	True
167	‘ I beg your pardon ? ’	0.9046488773638383	True
168	‘ I beg your pardon ? ’	0.9046488773638383	True
169	I beg your pardon ?	0.9790963311871779	True
170	I beg your pardon ?	0.9790963311871779	True
171	I beg your pardon	0.89964244359121	True
172	‘ I beg your pardon ? ’	0.9046488773638383	True
173	Beg your pardon !	0.9319523236314982	True
174	‘ Begging yer pardon , ma'am , ’ Peggy whispered hesitantly , ‘ you wo n't go climbing no steep hills in Corporation Park , will yer ?	0.9046488773638383	True
175	Beg your pardon ?	0.8858078796675019	True
176	Oh , beg your pardon !	0.948157504036807	True
177	‘ I 'd best fetch the smaller basket , ’ she said , ‘ on account of your condition , begging yer pardon , ma'am . ’	0.9046488773638383	True
178	I beg your pardon ?	0.9790963311871779	True
179	I beg your pardon .	0.8558763883358428	True
180	‘ Begging your pardon , Mr Josh , sir . ’	0.9046488773638383	True
181	I beg your pardon .	0.8558763883358428	True
182	Beg your pardon ?	0.8858078796675019	True
183	Beg your pardon !	0.9319523236314982	True
184	I beg your pardon ?	0.9790963311871779	True
185	I beg your pardon ?	0.9790963311871779	True
186	‘ I beg your pardon , Kate Burrows ? ’	0.9046488773638383	True
187	Beg your pardon ?	0.8858078796675019	True
188	I beg your pardon ?	0.9790963311871779	True
189	I beg your pardon , if it wo n't fit in what ?	0.9367074826737776	True
190	‘ I beg your pardon for intruding , ’ she said , ‘ but I came looking for someone to serve me with petrol and I heard your voices and then what you said about Brownies . ’	0.9046488773638383	True
191	‘ I beg your pardon ? ’	0.9046488773638383	True
192	King : I beg thy pardon , Wapping .	0.9659992368751436	True
193	I beg your pardon !	0.9336095000333399	True
194	Westerhailes Park , I beg your pardon .	0.900359790797163	True
195	Beg your pardon .	0.9197934018731995	True
196	PLAYER : ( Gravely ) I beg your pardon .	0.8847675569075293	True
197	I am ashamed of it myself , and for this reason I stoop to beg your pardon .	0.935044810371078	True
198	[ to PAMELA ] Own that you have been very saucy and beg my pardon and I will try to pity you , for you are a sweet girl if you had but held out and been honest .	0.9365568656701284	True
199	I beg your pardon , the last time before	0.9082988116167867	True
200	Beg your pardon .	0.9197934018731995	True
201	Beg your pardon !	0.9319523236314982	True
202	Beg your pardon ?	0.8858078796675019	True
203	That is … begging yer pardon . ’	0.9046488773638383	True
204	Beg your pardon ?	0.8858078796675019	True
205	I beg your pardon .	0.8558763883358428	True
206	Oh I beg your pardon sorry	0.8787978739311325	True
207	Beg your pardon .	0.9197934018731995	True
208	Beg your pardon ?	0.8858078796675019	True
209	I beg your pardon yes it does . .	0.95693813123524	True
210	Beg your pardon ?	0.8858078796675019	True
211	— O the Pleasure of counting melancholly Clock by a snoring Husband ! — But now , Sister , you shall see how handsomely , being a well-bred Man , he will beg my Pardon .	0.9210739653309938	True
212	Er , not the Old Vic , I beg your pardon , the Young Vic .	0.9943929126039236	True
213	No , no , I beg your pardon ,	0.9249137963089127	True
214	If his average for the first X tests is one greater than the average Sorry beg your pardon I 've got it round me round me neck .	0.9541052307360122	True
215	His muse had taught him Irish — his nurse had taught him Irish , beg your pardon — and shaped his rude imagination by the broken lights of Irish myth .	0.9046488773638383	True
216	Thirty nine , I beg your pardon .	0.9543577888960593	True
217	Would you turn back one page please , and look at Two pages I beg your pardon .	0.9732626280738187	True
218	‘ I beg your pardon , ’ said Stella .	0.9046488773638383	True
219	No , I think the Soviets are pretty well reconciled to the Bush point of view that a unified NATO , a unified Germany , I beg your pardon , would stay in NATO .	0.9589983391089237	True
220	I said , I beg your pardon ?	0.9600814921933336	True
221	‘ Then , is it all right if I get on , begging yer pardon , ma'am ? ’	0.9046488773638383	True
222	I beg your pardon	0.89964244359121	True
223	Beg your pardon .	0.9197934018731995	True
224	‘ Begging yer pardon , ma'am , but … well , I 'd rather get on with me work , if yer do n't mind .	0.9046488773638383	True
225	‘ I do beg your pardon , ’ he was forced to say .	0.9046488773638383	True
226	I beg your pardon ?	0.9790963311871779	True
227	On Belfast I 've been told , and and my oversight , beg your pardon , that erm I mentioned the four regional	0.9388057036349914	True
228	I beg your pardon ?	0.9790963311871779	True
229	So er I said oh I do beg your pardon , is there ?	0.9764954110164169	True
230	Look , British Library Chambers I beg your pardon .	0.9454898393886481	True
231	Oh beg your pardon yes sorry .	0.8910643093690067	True
232	I beg your pardon I 've actually committed myself to tape and made a big faux pas .	0.9917188627054245	True
233	‘ I do beg your pardon , sir , ma'am . ’	0.9046488773638383	True
234	‘ I beg your pardon ? ’ asked the Widow Phipps .	0.9046488773638383	True
235	Okay right now erm let's continue with , I beg your pardon , let's continue with chi sorry are y oh never mind , okay right cheers right .	0.9136982226464618	True
236	Beg your pardon ?	0.8858078796675019	True
237	There 's erm there 's twenty beg your pardon , there 's twenty two complaints	0.9580280629045662	True
238	Oh right yes sorry I beg your pardon .	0.931304303570834	True
239	I says I beg your pardon ?	0.9204962348110675	True
240	‘ I beg your pardon .	0.9046488773638383	True
241	I beg your pardon ?	0.9790963311871779	True
242	‘ I beg your pardon ? ’ the lawyer said blankly .	0.9046488773638383	True
243	Beg your pardon , you 're right	0.9764494709888346	True
244	I beg your pardon ?	0.9790963311871779	True
245	‘ I beg your pardon ? ’	0.9046488773638383	True
246	‘ I beg your pardon ? ’	0.9046488773638383	True
247	Beg your pardon ?	0.8858078796675019	True
248	Beg your pardon ?	0.8858078796675019	True
249	I er , I do beg your pardon .	0.9203369413070185	True
250	‘ I beg your pardon ? ’	0.9046488773638383	True
251	‘ I beg your pardon ? ’	0.9046488773638383	True
252	Erm , and that really is the end of , as it were , I beg your pardon , yes .	0.9317965184070974	True
253	And the two girls I beg your pardon ?	0.9000522615645222	True
254	Beg your pardon .	0.9197934018731995	True
255	‘ I beg your pardon ? ’	0.9046488773638383	True
256	I beg your pardon .	0.8558763883358428	True
257	‘ I beg your pardon ? ’	0.9046488773638383	True
258	Beg your pardon ?	0.8858078796675019	True
259	I beg your pardon ?	0.9790963311871779	True
260	‘ I do beg your pardon , ’ he said , and withdrew .	0.9046488773638383	True
261	‘ I beg your pardon , ’ he says , ‘ but when is lighting-up time here ? ’	0.9046488773638383	True
262	Beg your pardon ?	0.8858078796675019	True
263	I think Sam accidentally kicked Hannah , or kicked Hannah I do n't know I was n't there , but he came flying down , really got to curb that child he said , I said I beg your pardon , he said you 've got to curb that child kicking Hannah , I said if I 'd seen him kick her , he said that well I 'm not sure that he actually kicked her it might have been an accident	1.0043649190928883	True
264	Beg your pardon .	0.9197934018731995	True
265	Beg your pardon ?	0.8858078796675019	True
266	Oh , beg his pardon .	0.9168315016067111	True
267	I beg your pardon ?	0.9790963311871779	True
268	I beg your pardon .	0.8558763883358428	True
269	One last matter please erm , so far as I understand that you 've not yet drafted the separate staff requirement for reconnaissance , I beg you pardon , reconnaissance equipment for Eurofighter two thousand .	0.9532063608293776	True
270	Right , my friends we 've very strange and wonderful chemicals in this erm I do beg your pardon when we are printing .	0.9772938227424967	True
271	Beg your pardon .	0.9197934018731995	True
272	‘ I beg your pardon , ’ he said .	0.9046488773638383	True
273	‘ I beg your pardon ! ’	0.9046488773638383	True
274	‘ I beg your pardon , ’ he said .	0.9046488773638383	True
275	‘ I beg your pardon ? ’ she began coldly , but he interrupted her .	0.9046488773638383	True
276	Beg your pardon ?	0.8858078796675019	True
277	I beg your pardon ?	0.9790963311871779	True
278	a certain part of I beg your pardon sorry I 'm getting my definitions wrong may be looking after something which the erm corporate locations are solely within the south but it 's handled by an corporate account .	0.9291273360101023	True
279	I beg your pardon ?	0.9790963311871779	True
280	I beg your pardon ?	0.9790963311871779	True
281	Oh , I beg your pardon !	0.9510000149578671	True
282	Oh beg your pardon sorry I did n't realise	0.983624722492125	True
283	Oh beg your pardon I 'm sorry I thought you said internal right	0.9781128538898229	True
284	Beg your pardon ?	0.8858078796675019	True
285	‘ I beg your pardon ? ’ said Clarissa , smiling .	0.9046488773638383	True
286	‘ Beg your pardon .	0.9046488773638383	True
287	Two pound , I beg your pardon	0.9263759926758229	True
288	Right , it says here , quality can only be asse assured , pa beg your pardon , if both patient 's view , he 's looking	0.9581579099991123	True
289	Beg your pardon ?	0.8858078796675019	True
290	I beg your pardon , it does look like a Beech bowl does n't it ?	0.8451235767151691	True
291	‘ I beg your pardon ? ’	0.9046488773638383	True
292	Oh I beg your pardon right	0.9460520506218124	True
293	‘ I beg your pardon ?	0.9046488773638383	True
294	Beg your pardon ?	0.8858078796675019	True
295	‘ I beg your pardon ? ’ says Howard .	0.9046488773638383	True
296	Oh I beg your pardon	0.882712511545389	True
297	Beg your pardon ?	0.8858078796675019	True
298	in his arms and treat and Mr Bumble rushed into the room with great excitement and addressed the gentleman in the high chair said I beg your pardon sir , Oliver Twist has asked for more , there was a for more said compose yourself Bumble and do I understand that he asked for more after he 'd eaten supper he did sir replied Bumble , that boy would be hung I know that boy will be hung	0.9310273326342385	True
299	Yes I beg your pardon .	0.9142366438663552	True
300	‘ I beg your pardon , ’ he said .	0.9046488773638383	True
301	I beg your pardon .	0.8558763883358428	True
302	I beg your pardon ?	0.9790963311871779	True
303	She bit her lip , feeling a hypocrite .	0.8086017559747668	True
304	The girl came to him at once , her face a reflection of his own , eyes wide , her teeth biting on her lip .	0.8674660444060753	True
305	She bit her lip as her own words flung themselves back in her face .	0.7991531448021343	True
306	She paused , biting her lip while wondering if she should repeat other comments made by the Chinese .	0.8348613518452709	True
307	Lucy bit her lip , then asked timidly , ‘ That letter you received — I know it annoyed you .	0.8059480583148675	True
308	He flushed and bit his lip .	0.8612085040240315	True
309	She had a sudden unnerving vision of those long fingers moving as gently over her flesh , and bit her lip again on a shiver of awareness .	0.8220741346189491	True
310	Sabine winced , biting her lip .	0.8786895500387955	True
311	Biting the corner of her lip Benny haltingly told a tale of mythical blood tests .	0.8663848658468725	True
312	She bit her lip on a response , conscious that he had , once again , had the last word .	0.8948662854405799	True
313	She bit her lip .	0.8134411485942898	True
314	She bit her lip , but the words escaped her anyhow .	0.860372799152165	True
315	Benny bit her lip and willed the tears back into her eyes .	0.8082956010626615	True
316	Theda bit her lip , her heart turning to liquid in her bosom .	0.8420490862961157	True
317	Biting her lip to stop herself crying out , she stared at him bitterly .	0.823872275334857	True
318	Lucker visibly bites his lip , disappointed at having allowed a cheap crack like that to be set up .	0.8985875149694919	True
319	His mother bites her lip , trying to nip some involuntary humour rising in the bud .	0.7721728399996812	True
320	I bite my lip and worry about this coming to an end .	0.8552745972213402	True
321	Biting hard on her lower lip , Isabel brushed away a traitorous tear .	0.8658345562804854	True
322	Biting her lip , Sabine walked over to the wardrobe , and flung open its door .	0.8627450142268404	True
323	Marie-Christine bit her lip as they turned on to the road leading up to the château .	0.8059480583148675	True
324	She paused for a moment , biting her lip as if fighting for her composure .	0.820138257369226	True
325	She bit her lip , refusing to be drawn .	0.7968402730881806	True
326	She bit her lip , the dark eyes suddenly very bright .	0.8443421459426025	True
327	She bit her lip .	0.8134411485942898	True
328	He bit his lips .	0.847510210239844	True
329	She stopped , biting her lip .	0.8234804713543215	True
330	I ca n't bear it , ’ and moaned , biting her lip .	0.8059480583148675	True
331	She bit her lip .	0.8134411485942898	True
332	She broke free then , biting her lip .	0.8498186399761016	True
333	She bit her lip , conscious of the colour racing into her face at the unexpected praise .	0.9116956692362499	True
334	Cornelius groaned and bit his lip .	0.8311584864404749	True
335	Sacco bit his lip thoughtfully .	0.8731546466225086	True
336	She looked up and bit her lip , knowing Marc could tell she had just read it .	0.8904403344068432	True
337	Gabriel hesitated and bit his lip .	0.8945335725060948	True
338	She bit her lip .	0.8134411485942898	True
339	She bit her lip .	0.8134411485942898	True
340	Jessica bit her lip .	0.842038896289652	True
341	She closed her eyes , bit her lip and nodded .	0.8109024634806392	True
342	She looked away , biting her lip .	0.8405877897992639	True
343	He drew in his breath with elation , but he could see by the way she bit her lip that she had n't intended to let the confession slip .	0.8358636664348948	True
344	She bit her lip , searching for firm ground in the morass that seemed to be opening up at her feet .	0.8470676867924151	True
345	Primaflora bit her lip without disturbing the paint .	0.8118841686854879	True
346	Rex bit his lip .	0.810813390034642	True
347	Grimma bit her lip .	0.8292988514480705	True
348	Kevin bit his lip and shook his head .	0.7844880088801301	True
349	He bit his lip .	0.847510210239844	True
350	Bit my lip — did n't want them dragging me back in there for a patient .	0.8334347632412201	True
351	The boy bit his lip , but looked straight at Fox .	0.8182216598431036	True
352	Benjamin bit his lip .	0.9065075763425592	True
353	Shiona bit her lip .	0.7504181455704922	True
354	She bit her lip , watching his face for that familiar , fleeting shadow of pain , which mention of Ryan always brought to his features — and waiting , feeling suddenly tense , for the bitter attack on her that invariably followed it .	0.8059480583148675	True
355	Then she bit her lip guiltily .	0.8547859673892153	True
356	Shiona bit her lip .	0.7504181455704922	True
357	The pain of returning circulation was violent , and for half an hour he bit his lips and clenched the muscles that still worked to keep himself from moaning .	0.8537759557629585	True
358	The older girls drifted off into one of their exclusive conversations and Sally bit her lip against the rasp of Louise 's massager and wished desperately that she could go to the youth club dance too .	0.836796193227025	True
359	She bit her lip .	0.8134411485942898	True
360	Breeze bit her lip .	0.8337743885314824	True
361	As she bit her lip , Desmond recognised her pain , and reached out sympathetically to touch her hand .	0.913541652347356	True
362	He bit his lip when he caught her glance .	0.8521932473015748	True
363	Agnes bit her fleshy lower lip and stared anxiously around .	0.8387433700922229	True
364	Cornelius bit his lip .	0.8455281170526318	True
365	Wishart bit his lip .	0.7987840786921336	True
366	Lou bit her lip but took the hint and settled quietly into her seat .	0.8835833368217504	True
367	The twins at this point turned hurriedly away and bit their lips .	0.8464350554222306	True
368	Charles bit on his lower lip and looked to the side as if there he would find the answer to the question ; then shook his head , saying , ‘ You know , I could n't say . ’	0.8066269537297249	True
369	’ She bit her lip and played with her teaspoon .	0.8059480583148675	True
370	‘ Wot 's … ’ but he bit his lip and kept silent .	0.9124975762575516	True
371	""" How — "" she began and then bit her lip and said , "" I 'll have some supper and then go up and see him . """	0.8059480583148675	True
372	""" Matthew — "" began Sara and then stopped and bit her lip ."	0.8059480583148675	True
373	She bit her lip and grinned .	0.7965335520558382	True
374	"If it had n't been for Matthew — "" She bit her lip , and then continued a moment later , "" It was odd how I met him ."	0.8059480583148675	True
375	‘ They might not set up a road block , ’ said Jean , biting her lip .	0.8059480583148675	True
376	His face tightened , his teeth bit into his lower lip .	0.8168903596375819	True
377	The driver is sitting forward , biting his lip and frowning , revving the engine , shifting , drumming his fingers ; impatience and annoyance are being expressed through every pore of his being .	0.8091179317470275	True
378	He started to bite his lip .	0.7618798279860565	True
379	If you meet a young man , ’ she instructed , ‘ bite upon your lips and give your cheeks a rub to bring up the colour . ’	0.8389686495305935	True
380	Tamar bit her lip .	0.9001092123418493	True
381	She bound her brows and bit her lower lip and generally carried on like someone with serious constipation .	0.8383898870042216	True
382	She bit her lip furiously .	0.8418516640477096	True
383	I noticed that the assistant bank manager was biting his lower lip and grinding his right fist into his left palm .	0.8864863205439039	True
384	She bit her lip to stem the rising panic , her eyes huge and frightened , and heard him curse .	0.8405769499835106	True
385	Then he bit his lip , and was silent .	0.861681503848907	True
386	Now she stopped , biting her lip .	0.875213461991751	True
387	She bit her lip , feeling the tension curling in hot little spirals in her stomach as she realised that once again he was slowly and insistently drawing her into one of those disturbingly intimate conversations .	0.86147647626983	True
388	I nearly bit my lip when I saw that header from Fairclough looping into the top right hand corner from the McAllister free kick .	0.8297633016805693	True
